Name,HHMMSS,# MJD,Freq (MHz),Elev (deg),Flux (Jy),e_flux (Jy),Unnamed: 7
0420-014,222923,56700.94094,8520,15.2263,4.0342,0.044,
0420-014,180741,56742.75921,8520,30.4717,3.8126,0.0328,
0420-014,203625,57055.86259,5075,37.6634,2.4541,0.0353,
0420-014,232136,57055.97729,5075,13.3037,2.5069,0.0355,
0420-014,164841,57102.70444,5075,41.5508,2.4379,0.03,
0420-014,191821,57102.80837,5075,23.036,2.3879,0.976,
0420-014,222034,57336.93526,5075,37.654,2.0334,0.0579,
0420-014,135330,57161.58433,24600,35.6828,2.064,0.2756,
0420-014,70220,57240.3011,24000,43.5576,2.1187,0.1624,
0420-014,43938,57276.20201,24100,43.5998,2.2466,0.0656,
0420-014,2104,57337.02243,24100,44.0695,2.0331,0.0703,
0420-014,203256,57370.86403,24100,40.7557,1.9773,0.0627,
0420-014,194215,57056.82488,8520,42.0102,2.3063,0.0367,
0420-014,174143,57101.74118,8520,36.9132,2.2535,0.0255,
0420-014,202303,57101.85321,8520,12.789,2.2001,0.0467,
0420-014,134218,57160.57493,8520,37.7256,2.1888,0.0331,
0420-014,163039,57160.69183,8520,12.8581,2.0501,0.0392,
0420-014,31818,57240.14171,8520,26.6721,1.968,0.0395,
0420-014,5211,57276.04028,8520,25.9799,2.0465,0.0275,
0420-014,205059,57336.87275,8520,25.7609,1.8979,0.021,
0420-014,114448,57498.49333,5075,37.7139,1.8173,0.0607,
0420-014,63119,57560.27567,5075,28.784,1.8516,0.0401,
0420-014,61503,57582.26434,5075,37.7722,1.8585,0.0615,
0420-014,134013,57468.57741,24100,38.2112,1.6435,0.0792,
0420-014,131850,57498.56223,24100,44.091,1.8251,0.1241,
0420-014,144216,57525.62026,24100,29.4658,1.3308,0.0713,
0420-014,81446,57581.35106,24100,44.1156,1.6585,0.094,
0420-014,173133,57400.73426,8520,33.228,1.8496,0.0208,
0420-014,103555,57498.44531,8520,28.9728,1.6986,0.03,
0420-014,95734,57526.41868,8520,38.0732,1.6081,0.0219,
0420-014,51636,57560.22357,8520,17.0158,1.6184,0.1315,
0420-014,41134,57582.17842,8520,20.5807,1.5277,0.0316,
0420-014,224409,57720.95095,8520,44.0302,1.3817,0.0221,
0420-014,22456,57721.10428,8520,25.4697,1.4264,0.0278,
0420-014,10531,57738.04913,8520,27.386,1.3954,0.029,
0420-014,164645,57777.70287,5075,33.276,1.3882,0.0418,
0420-014,134852,57837.57934,5075,39.7633,1.4355,0.0606,
0420-014,205843,57778.88045,24100,37.9037,1.0791,0.0677,
0420-014,135003,57811.58278,24100,27.9886,0.9093,0.0691,
0420-014,161326,57837.68236,24100,42.388,0.9473,0.1242,
0420-014,102911,57920.44329,24100,43.3225,0.9413,0.0808,
0420-014,81856,57947.35284,24100,44.0551,1.0017,0.0733,
0420-014,72644,57981.31657,24100,39.3176,1.083,0.0754,
0420-014,3212,58043.02871,24100,41.3311,0.9829,0.0509,
0420-014,42736,58043.19219,24100,31.7208,0.8729,0.0592,
0420-014,121835,57837.51653,8520,28.8782,1.2544,0.0319,
0420-014,92825,57875.39837,8520,25.7777,1.2503,0.0214,
0420-014,81448,57920.34724,8520,39.11,1.2232,0.0183,
0420-014,43800,57947.19668,8520,24.648,1.2328,0.0241,
0420-014,42632,57982.18872,8520,40.5238,1.2317,0.0226,
0420-014,115444,58324.50009,4835,13.7984,1.2369,0.0425,
0420-014,44443,58325.20146,4835,39.7871,1.2255,0.0302,
0420-014,75532,58325.33397,4835,50.0593,1.2207,0.0431,
0420-014,210128,58136.88238,24100,40.3956,1.0655,0.0587,
0420-014,193131,58159.81991,24100,40.3522,1.1784,0.0665,
0420-014,125030,58254.54142,24100,42.3612,1.5684,0.0843,
0420-014,90141,58290.38252,24100,43.7266,2.042,0.0999,
0420-014,54727,58383.24763,24100,34.2625,2.9536,0.1666,
0420-014,24158,58406.11883,24100,42.9747,3.2532,0.3178,
0420-014,10439,58434.05126,24100,42.2511,3.3586,0.1474,
0420-014,191836,58467.80624,24100,32.0804,3.4301,0.0925,
0420-014,145459,58159.62514,8520,26.8786,1.0811,0.0295,
0420-014,111913,58224.47531,8520,32.5409,1.0584,0.0243,
0420-014,91857,58254.39179,8520,32.2275,1.1932,0.0244,
0420-014,4117,58383.0323,8520,30.7854,1.5165,0.0221,
0420-014,1515,58406.01422,8520,38.6263,1.7893,0.0214,
0420-014,230815,58406.96768,8520,30.9682,1.7787,0.0228,
0420-014,210550,58438.8827,8520,31.4434,1.9133,0.0224,
0420-014,181922,58467.76515,8520,23.1977,2.0925,0.0412,
0420-014,173716,58499.73586,24100,35.2194,3.7358,0.1563,
0420-014,151559,58532.63775,24100,33.7896,3.875,0.1199,
0420-014,134945,58556.57786,24100,34.8155,3.7295,0.1169,
0420-014,94500,58626.40789,24100,38.2793,4.3029,0.1712,
0420-014,72703,58659.31211,24100,37.411,4.2309,0.202,
0420-014,53232,58688.23258,24100,37.3548,4.1386,0.2281,
0420-014,41619,58710.17965,24100,38.4404,4.338,0.2155,
0420-014,10217,58758.04491,24100,37.8881,4.26,0.162,
0420-014,31402,58758.13639,24100,43.9517,4.0678,0.2078,
0420-014,234801,58776.99333,24100,37.9333,3.9247,0.2196,
0420-014,234049,58779.98833,24100,38.4119,4.1181,0.3015,
0420-014,163212,58499.69073,8520,26.1098,2.2117,0.0352,
0420-014,140453,58532.58842,8520,23.3699,2.2292,0.0359,
0420-014,123529,58556.52634,8520,24.1547,2.4907,0.031,
0420-014,102706,58588.43719,8520,23.7694,2.8159,0.0674,
0420-014,55416,58659.24772,8305,24.7476,3.2856,0.0483,
0420-014,40314,58688.17061,8305,25.2115,3.1681,0.0649,
0420-014,23800,58710.11142,8520,25.4056,3.3874,0.0379,
0420-014,233354,58757.98358,8520,26.1156,3.6604,0.0973,
0420-014,221606,58776.92954,8305,25.6374,3.2799,0.0461,
0420-014,201217,58808.84356,8305,25.9437,3.3657,0.0453,
0420-014,142559,58908.60287,6075,34.5359,2.913,0.0129,
0420-014,102857,58960.43827,6075,29.2779,3.2081,0.0185,
0420-014,160928,58908.67455,23840,46.9185,4.5244,0.0214,
0420-014,41628,59073.17975,24100,37.5295,4.6553,0.2585,
0420-014,23224,59073.10753,8305,23.1384,3.7025,0.0467,
0420-014,4109,59104.03027,8305,24.8099,3.6129,0.0465,
0420-014,21854,59104.09811,24100,37.9911,5.1901,0.1827,
0420-014,230151,59130.96132,8305,25.8718,3.9835,0.0443,
0420-014,3801,59131.02805,24100,38.5337,5.3214,0.1953,
0420-014,2952,59132.02239,24100,38.1004,6.1488,0.1628,
0420-014,24129,59132.11379,24100,43.9169,6.0671,0.1677,
0420-014,204051,59164.8634,8305,24.7369,3.8849,0.0539,
0420-014,213422,59174.90051,24100,37.4154,5.7401,0.1114,
0420-014,201549,59197.84596,24100,38.6541,5.5691,0.1803,
0420-014,222726,59197.93736,24100,43.7673,5.6317,0.1861,
0420-014,183605,59197.77676,8305,25.5084,3.7763,0.0457,
0420-014,162225,59230.68393,8305,24.8996,3.6934,0.0613,
0420-014,181359,59230.76136,24100,39.4241,5.9411,0.1212,
0420-014,143249,59261.60782,8305,26.7865,4.1979,0.0521,
0420-014,160602,59260.67251,24100,38.4458,5.9914,0.1232,
0420-014,122203,59292.51701,8305,25.4308,3.8733,0.0371,
0420-014,135808,59292.58368,24100,38.2337,5.2517,0.1771,
0420-014,120711,59297.50668,8305,26.1658,4.0779,0.0546,
0420-014,140102,59297.58571,24100,40.3723,5.0056,0.1695,
0420-014,81713,59354.34699,8305,25.2693,3.9873,0.0439,
0420-014,100135,59354.41942,24100,38.9643,5.2741,0.1453,
0420-014,55004,59391.24481,8305,25.0101,4.1845,0.0491,
0420-014,72504,59391.31073,24100,37.8355,5.4935,0.1444,
0420-014,93242,59391.39936,24100,44.0593,5.4456,0.1309,
0420-014,40710,59416.17334,8305,24.2895,4.1798,0.0481,
0420-014,53502,59416.23431,24100,36.5367,5.4163,0.2868,
0420-014,13602,59456.06838,8305,25.2452,3.9461,0.0502,
0420-014,31434,59455.13676,24100,37.9494,5.5773,0.4259,
0420-014,53858,59455.23704,24100,43.575,5.0774,0.5299,
0420-014,235935,59482.00141,8305,26.1331,4.439,0.0521,
0420-014,13556,59482.06827,24100,38.7238,6.188,0.2865,
0420-014,34904,59482.16072,24100,43.7017,6.0067,0.5262,
0420-014,221432,59506.92845,8305,25.0889,4.3858,0.047,
0420-014,233718,59506.98589,24100,36.5398,5.9567,0.328,
0420-014,14917,59507.07755,24100,44.1483,5.9381,0.3137,
0420-014,193537,59547.8181,8305,25.4414,4.189,0.0526,
0420-014,211324,59547.88596,24100,38.4131,6.3659,0.1797,
0420-014,181328,59568.76106,8305,25.5075,4.1756,0.0533,
0420-014,195632,59568.83258,24100,38.9813,6.4031,0.2031,
0420-014,220805,59568.92393,24100,43.6652,6.4276,0.1984,
0420-014,182002,59593.76556,24100,39.1562,6.9241,0.179,
0420-014,162826,59593.68811,8305,24.4585,4.3037,0.0688,
0420-014,182002,59593.76556,24100,39.1562,6.9241,0.179,
0420-014,153504,59632.65101,24100,37.9864,6.9574,0.2195,
0420-014,151955,59662.64047,24100,44.1495,6.5556,0.1555,
0420-014,120504,59689.50516,24100,39.3982,6.9309,0.2708,
0420-014,100925,59718.4258,24100,39.3759,6.7066,0.2566,
0420-014,53709,59787.23577,24100,39.1527,8.3415,0.3775,
0420-014,162826,59593.68811,8305,24.4585,4.3037,0.0688,
0420-014,140558,59632.58917,8305,26.1418,3.7292,0.056,
0420-014,120005,59662.50176,8305,24.9206,4.6983,0.055,
0420-014,103451,59689.44257,8305,28.1004,4.6219,0.0607,
0420-014,83851,59718.36201,8305,27.8072,4.735,0.0536,
0420-014,35329,59812.16379,24100,38.6212,8.3066,0.3614,
0420-014,61240,59812.26045,24100,43.5356,8.6384,0.3737,
0420-014,1000,59871.00859,24100,39.4484,8.3801,0.2628,
0420-014,30143,59871.12784,24100,41.1523,8.0092,0.2863,
0420-014,224107,59870.94692,8305,28.3713,5.8391,0.0674,
0420-014,195831,59907.83399,8305,25.7878,5.4766,0.0554,
0420-014,213328,59907.89989,24100,38.3548,7.0364,0.1967,
0420-014,183408,59932.7754,8305,27.8899,4.9409,0.0574,
0420-014,201321,59932.84426,24100,40.0967,6.3709,0.151,
0420-014,173653,59972.73559,24100,40.1652,6.4061,0.1171,
0420-014,160523,59972.6721,8305,29.1413,4.9601,0.0873,
0420-014,142225,59997.60059,8305,28.4593,5.0093,0.0592,
0420-014,100808,60055.42401,8305,24.4749,4.5613,0.0542,
0420-014,62305,60116.26772,8305,26.7563,4.6704,0.0585,
0420-014,35733,60152.16667,8305,26.1488,4.6678,0.0556,
0420-014,20704,60179.08993,8305,25.4816,4.466,0.0564,
0420-014,1133,60206.00972,8305,24.0216,4.6678,0.0552,
0420-014,155217,59997.66296,24100,39.5967,5.7784,0.211,
0420-014,103052,60088.43975,24100,42.4145,5.3349,0.1543,
0420-014,80439,60116.33822,24100,39.6261,5.2458,0.1415,
0420-014,53610,60152.2351,22664,38.9639,5.5665,0.1775,
0420-014,34544,60179.15841,24100,38.5369,5.3624,0.165,
0420-014,15614,60206.08237,24100,38.1914,5.5943,0.1581,
