Name,HHMMSS,# MJD,Freq (MHz),Elev (deg),Flux (Jy),e_flux (Jy),Unnamed: 7
1611+343,40207,56395.17188,5125,63.1022,3.5065,0.0192,
1611+343,15342,56419.08594,5125,68.9061,3.6192,0.0186,
1611+343,225323,56489.96094,5125,51.6083,3.6389,0.0312,
1611+343,195728,56511.83594,5125,67.3376,3.8213,0.1542,
1611+343,180519,56538.75781,5125,68.3386,3.6169,0.0359,
1611+343,124728,56643.53696,5075,52.6847,3.7508,0.0188,
1611+343,92720,56314.39844,8305,62.4484,3.7556,0.1107,
1611+343,115732,56314.5,8305,35.8489,3.4558,0.1115,
1611+343,41116,56394.17969,8305,62.1885,3.9252,0.0938,
1611+343,15515,56420.08594,8305,68.1955,3.9672,0.0922,
1611+343,233008,56475.98438,8305,55.0673,4.0273,0.093,
1611+343,215127,56490.91406,8305,62.1127,4.1466,0.1054,
1611+343,195612,56510.83594,8305,68.4064,4.3483,0.1058,
1611+343,181127,56539.76172,8305,66.8427,4.3422,0.0937,
1611+343,95047,56679.41432,5075,58.9385,3.8528,0.0217,
1611+343,81052,56702.34494,5075,60.6223,3.888,0.0269,
1611+343,75808,56745.33607,5075,33.0455,3.885,0.0222,
1611+343,111815,56680.47501,8520,42.6771,4.4365,0.0316,
1611+343,74334,56701.326,8520,66.0766,4.3035,0.0556,
1611+343,74253,57056.32563,5075,72.7914,4.1205,0.0343,
1611+343,54509,57103.24377,5075,61.5295,4.0517,0.0262,
1611+343,81940,57103.35102,5075,34.2379,3.9831,0.0402,
1611+343,180932,57239.7611,5075,79.0842,4.1642,0.0419,
1611+343,140733,57276.59292,5075,65.6264,3.8686,0.0329,
1611+343,100455,57337.42153,5075,65.1081,4.0628,0.0548,
1611+343,100826,57337.42687,5075,65.7511,4.1296,0.0291,
1611+343,63812,57371.28088,5075,52.202,3.9055,0.0304,
1611+343,182647,57238.77686,24000,79.6489,4.3597,0.2032,
1611+343,164824,57276.70846,24100,75.3981,4.4565,0.0935,
1611+343,212607,57276.90094,24100,27.8399,3.9912,0.1067,
1611+343,135611,57300.58891,24100,78.6436,4.0833,0.1085,
1611+343,142814,57337.61096,24100,58.9356,4.2179,0.1639,
1611+343,81034,57057.34477,8520,67.6716,4.3293,0.0258,
1611+343,104757,57057.45184,8520,40.4208,4.3127,0.0344,
1611+343,54512,57102.24377,8520,62.2209,4.471,0.0277,
1611+343,82413,57102.35415,8520,34.1417,4.4698,0.0263,
1611+343,10505,57240.04924,8520,17.1269,4.1171,0.0431,
1611+343,223856,57275.94775,8520,17.8287,4.4505,0.0355,
1611+343,202946,57300.85805,8520,22.6738,4.4227,0.0628,
1611+343,183747,57336.78028,8520,18.0284,4.061,0.0247,
1611+343,165002,57370.70546,8520,14.116,4.1049,0.0364,
1611+343,223638,57468.94645,5075,35.2248,4.0392,0.0479,
1611+343,180225,57559.75557,5075,49.8087,4.1649,0.0436,
1611+343,155825,57581.66945,5075,43.1484,4.162,0.0369,
1611+343,101248,57720.42932,5075,77.0005,4.5734,0.0792,
1611+343,121136,57738.51192,5075,59.645,4.3996,0.0871,
1611+343,41301,57739.17948,5075,28.6374,4.5257,0.0363,
1611+343,133439,57401.56952,24100,25.49,2.5723,0.3219,
1611+343,11310,57469.05891,24100,64.1876,4.482,0.1442,
1611+343,55857,57469.25726,24100,57.2123,4.0319,0.1191,
1611+343,235132,57499.0016,24100,70.1944,3.9732,0.0828,
1611+343,43045,57499.1955,24100,52.0401,4.2879,0.2247,
1611+343,233158,57525.988,24100,79.6509,4.0503,0.14,
1611+343,203533,57559.8655,24100,76.639,4.0256,0.1783,
1611+343,183437,57581.78152,24100,71.7165,3.9455,0.2476,
1611+343,123103,57737.52887,24100,55.6589,4.5825,0.119,
1611+343,152301,57400.64126,8520,10.0383,4.094,0.0881,
1611+343,114217,57433.49175,8520,23.4037,4.4485,0.0495,
1611+343,92911,57468.39931,8520,22.6825,4.5214,0.0323,
1611+343,83659,57498.36271,8520,12.7025,4.4001,0.0329,
1611+343,31936,57560.14231,8520,24.0347,4.6299,0.0436,
1611+343,35,57582.00412,8520,43.1861,4.7592,0.0248,
1611+343,20910,57582.09341,8520,21.4565,4.6986,0.0384,
1611+343,60829,57721.25953,8520,36.3576,5.0067,0.0324,
1611+343,43427,57738.19423,8520,31.7053,4.9626,0.0275,
1611+343,83558,57738.36195,8520,73.5902,4.9774,0.0414,
1611+343,3224,57812.02426,5075,39.4827,4.2907,0.0402,
1611+343,13457,57837.0677,5075,67.8885,4.6427,0.052,
1611+343,220823,57875.92425,5075,58.5983,4.987,0.2791,
1611+343,100622,57778.42746,24100,52.9437,4.3622,0.0652,
1611+343,13225,57779.07054,24100,29.0099,4.1495,0.093,
1611+343,45451,57779.21113,24100,64.5324,4.2614,0.0695,
1611+343,23717,57812.11558,24100,63.1548,4.2153,0.0993,
1611+343,40953,57837.17988,24100,74.1902,4.364,0.1478,
1611+343,221105,57920.93073,24100,77.8084,4.7783,0.3193,
1611+343,203538,57946.86444,24100,77.0775,4.3494,0.1249,
1611+343,3513,57947.03081,24100,36.4779,4.0989,0.1488,
1611+343,181805,57981.76892,24100,77.0789,4.4722,0.14,
1611+343,144550,58042.62151,22664,73.3379,4.4187,0.061,
1611+343,95335,57837.41586,8520,16.6578,5.0126,0.0387,
1611+343,70338,57875.29783,8520,19.839,5.3345,0.0341,
1611+343,20706,57947.09191,8520,21.9648,5.1158,0.0329,
1611+343,234721,58324.99297,4835,32.8699,5.0681,0.043,
1611+343,124225,58382.53122,4835,59.4648,5.4062,0.0668,
1611+343,43600,58160.19803,24100,71.7551,4.3596,0.1456,
1611+343,70057,58191.29704,22664,52.8249,4.0469,0.0901,
1611+343,23438,58224.11375,24100,75.5574,3.9763,0.1072,
1611+343,3730,58254.03241,24100,75.4502,4.1937,0.2899,
1611+343,12035,58254.06233,24100,68.8096,4.3376,0.3055,
1611+343,221741,58289.93531,24100,75.2164,3.9386,0.2261,
1611+343,171458,58383.72509,24100,64.4431,4.6429,0.5772,
1611+343,144945,58403.62424,24100,75.1666,3.6459,0.1765,
1611+343,124202,58435.53554,24100,75.4257,3.8236,0.1882,
1611+343,92155,58467.39141,24100,78.2658,3.9021,0.1719,
1611+343,121933,58159.51722,8520,20.4022,5.1392,0.0358,
1611+343,84731,58224.36998,8520,13.758,5.5021,0.0397,
1611+343,64733,58254.28667,8520,14.0651,5.4713,0.0435,
1611+343,20400,58290.08975,8520,37.0888,5.3895,0.0275,
1611+343,43721,58290.19625,8520,12.4048,5.3155,0.0408,
1611+343,221003,58382.9273,8520,15.5821,4.9472,0.0523,
1611+343,185328,58403.79077,8520,34.0283,4.8122,0.0339,
1611+343,203226,58406.85951,8520,16.0694,4.9911,0.033,
1611+343,183430,58438.7776,8520,14.89,5.0518,0.047,
1611+343,115148,58467.49601,8520,64.5394,4.8692,0.0305,
1611+343,190334,58658.79579,24100,62.7253,3.5974,0.1971,
1611+343,164052,58687.6967,24100,57.6525,2.9985,0.1773,
1611+343,151515,58709.63724,24100,57.8075,3.1218,0.1592,
1611+343,114357,58781.49051,24100,70.2304,3.2669,0.1993,
1611+343,84945,58809.36954,24100,59.2181,1.4202,0.1236,
1611+343,73005,58532.31426,8520,65.6077,5.0587,0.0323,
1611+343,62127,58557.2666,8520,60.416,4.8396,0.0354,
1611+343,40844,58589.17444,8520,61.637,4.9541,0.0367,
1611+343,14156,58626.07249,8520,61.8742,4.8158,0.0298,
1611+343,4700,58659.03435,8305,48.5444,4.869,0.0421,
1611+343,15021,58659.07833,8305,37.3822,4.8898,0.0435,
1611+343,223539,58687.94313,8305,51.6369,4.6794,0.047,
1611+343,210329,58709.87912,8520,52.651,4.5334,0.0306,
1611+343,183108,58757.77333,8520,46.159,4.6124,0.0935,
1611+343,170154,58776.71135,8305,48.7441,4.8914,0.065,
1611+343,180615,58776.75604,8305,37.4014,4.9252,0.0719,
1611+343,145009,58808.61987,8305,49.8002,4.6335,0.0413,
1611+343,35743,58959.16656,6075,62.3681,6.0205,0.0468,
1611+343,24835,58908.11837,23840,62.8735,2.9871,0.0126,
1611+343,151410,59072.63649,24100,56.041,2.6848,0.229,
1611+343,211326,59072.88604,8305,52.4494,4.3015,0.046,
1611+343,193245,59103.81611,8305,48.6656,4.2237,0.0344,
1611+343,203644,59103.86055,8305,37.3869,4.3403,0.0396,
1611+343,131713,59104.55527,24100,57.6156,2.7989,0.1455,
1611+343,174830,59130.74373,8305,48.3215,4.1115,0.0376,
1611+343,185025,59130.78671,8305,37.4149,4.2094,0.0412,
1611+343,113146,59130.48204,24100,57.0414,2.8541,0.1231,
1611+343,152404,59164.64342,8305,50.2373,4.0528,0.0412,
1611+343,162901,59164.68853,8305,38.7539,4.057,0.043,
1611+343,70736,59198.2986,24100,57.6119,2.7852,0.1294,
1611+343,130824,59198.54921,8305,50.5917,3.845,0.0345,
1611+343,141321,59198.5943,8305,39.1003,3.8541,0.0376,
1611+343,111034,59230.46737,8305,49.1696,3.9377,0.0438,
1611+343,50226,59230.21168,24100,57.7215,2.8211,0.0763,
1611+343,95201,59261.41282,8305,41.4906,4.0471,0.0423,
1611+343,30344,59261.12924,24100,58.2828,2.7611,0.0955,
1611+343,70228,59292.29508,8305,49.946,4.1143,0.0365,
1611+343,5733,59292.04162,24100,57.5166,2.6283,0.1028,
1611+343,65018,59297.28663,8305,48.609,3.9697,0.0472,
1611+343,5323,59297.03872,24100,60.2683,2.8096,0.0956,
1611+343,30159,59354.12808,8305,49.365,3.9873,0.0413,
1611+343,40946,59354.17515,8305,37.4082,4.1773,0.0414,
1611+343,204432,59354.86591,24100,56.5676,2.5897,0.1009,
1611+343,2623,59391.02003,8305,51.1693,3.8342,0.0432,
1611+343,184848,59390.78554,24100,61.1571,2.6702,0.0904,
1611+343,225030,59416.95344,8305,50.0392,3.8832,0.0466,
1611+343,130,59417.00202,8305,37.2722,3.9223,0.0695,
1611+343,170047,59416.71053,24100,60.1326,2.2617,0.2533,
1611+343,204434,59455.86598,8305,45.1607,3.7509,0.0339,
1611+343,214859,59455.91072,8305,33.9144,3.8364,0.0419,
1611+343,141609,59455.5962,24100,58.1282,2.3832,0.161,
1611+343,193504,59481.81773,8305,39.3938,3.7239,0.0508,
1611+343,184614,59482.78381,8305,47.321,3.758,0.0465,
1611+343,123752,59482.52795,24100,59.5306,2.4717,0.2741,
1611+343,170507,59506.71359,8305,48.5197,3.5555,0.0383,
1611+343,180833,59506.75764,8305,37.3431,3.6866,0.0403,
1611+343,104526,59506.44987,24100,56.3106,2.2712,0.1241,
1611+343,141931,59548.59859,8305,48.6007,3.3252,0.0548,
1611+343,82911,59548.35525,24100,61.4363,2.3564,0.1012,
1611+343,125241,59568.53829,8305,50.0634,3.6248,0.0403,
1611+343,140339,59568.58757,8305,37.5366,3.73,0.045,
1611+343,65534,59569.29024,24100,59.4845,2.4965,0.1359,
1611+343,51032,59593.2173,24100,57.583,2.4132,0.1015,
1611+343,112314,59593.47617,8305,48.4879,3.5934,0.0586,
1611+343,122638,59593.5202,8305,37.3137,3.6414,0.0548,
1611+343,51032,59593.2173,24100,57.583,2.4132,0.1015,
1611+343,21540,59634.09586,24100,55.1402,2.5541,0.1153,
1611+343,4331,59662.03187,24100,58.3385,2.4929,0.097,
1611+343,230337,59688.9625,24100,59.4512,2.3795,0.1514,
1611+343,211105,59717.88435,24100,59.7175,2.5645,0.1592,
1611+343,165138,59786.70417,24100,61.817,1.7991,0.1958,
1611+343,112314,59593.47617,8305,48.4879,3.5934,0.0586,
1611+343,122638,59593.5202,8305,37.3137,3.6414,0.0548,
1611+343,84335,59632.36531,8305,49.6114,3.6037,0.0567,
1611+343,95929,59632.41801,8305,36.246,3.6395,0.0537,
1611+343,65315,59662.28869,8305,48.2575,4.3522,0.0536,
1611+343,75801,59662.33367,8305,36.855,4.2479,0.0621,
1611+343,51156,59689.21832,8305,47.399,3.9548,0.0644,
1611+343,61520,59689.26235,8305,36.2588,3.9464,0.0618,
1611+343,31321,59718.13597,8305,48.2138,3.9171,0.0459,
1611+343,41649,59718.18005,8305,37.0378,3.892,0.0528,
1611+343,224031,59786.9465,8305,48.4886,3.645,0.0456,
1611+343,235140,59786.99591,8305,35.9749,3.7598,0.0453,
1611+343,144637,59811.61736,24100,57.0807,2.1564,0.1833,
1611+343,205519,59811.87345,8305,49.7196,3.5023,0.0447,
1611+343,104040,59871.44657,24100,55.2891,1.9316,0.1239,
1611+343,165734,59871.70835,8305,50.0428,3.4567,0.0435,
1611+343,181639,59871.76278,8305,36.1468,3.5613,0.0703,
1611+343,143927,59907.61243,8305,49.4294,3.2816,0.0387,
1611+343,155526,59907.66519,8305,36.0521,3.3271,0.0446,
1611+343,84056,59907.36341,24100,59.1677,2.1335,0.18,
1611+343,141533,59933.59584,8305,35.6461,3.2753,0.0459,
1611+343,34104,59977.15516,24100,54.7698,2.0126,0.0758,
1611+343,95741,59973.41676,8305,53.4071,3.2344,0.0676,
1611+343,85412,59997.37268,8305,47.8952,3.4029,0.0442,
1611+343,100522,59997.42209,8305,35.4005,3.3374,0.0454,
1611+343,43130,60031.19025,8305,70.511,3.3132,0.0372,
1611+343,55408,60031.24762,8305,56.1846,3.3372,0.0401,
1611+343,71359,60031.30308,8305,41.9707,3.3657,0.0417,
1611+343,45049,60055.20366,8305,50.6386,3.4,0.0469,
1611+343,61002,60055.25867,8305,36.6638,3.4773,0.2406,
1611+343,81929,60055.34808,8305,15.6602,3.3297,0.0669,
1611+343,25046,60089.1203,8305,48.2063,3.3217,0.0455,
1611+343,10249,60116.04533,8305,48.5277,3.2859,0.0448,
1611+343,21356,60116.09472,8305,36.0186,3.2411,0.0475,
1611+343,224029,60151.94649,8305,48.6659,3.0787,0.0457,
1611+343,235139,60151.9959,8305,36.1478,3.1172,0.0453,
1611+343,204915,60178.86923,8305,49.5732,2.9964,0.0536,
1611+343,220552,60178.92245,8305,36.0797,2.9133,0.0504,
1611+343,190508,60205.79693,8305,49.2072,3.0474,0.0414,
1611+343,24731,59997.11798,24100,59.2399,2.1172,0.0978,
1611+343,185526,60115.79016,24100,58.4948,1.9045,0.1256,
1611+343,140955,60178.59187,24100,51.7543,1.9179,0.1979,
1611+343,140014,60205.58515,24100,68.6995,1.9746,0.118,
