Name,HHMMSS,# MJD,Freq (MHz),Elev (deg),Flux (Jy),e_flux (Jy),Unnamed: 7
1ES1959+650,172132,59871.74098,8305,69.056,0.2122,0.0168,
1ES1959+650,150326,59907.64509,8305,68.9766,0.228,0.0176,
1ES1959+650,182146,59907.7708,24100,54.8383,0.3553,0.0608,
1ES1959+650,144239,59933.63065,8305,64.5081,0.2024,0.0187,
1ES1959+650,102131,59973.44731,8305,69.3088,0.2128,0.0173,
1ES1959+650,91817,59997.40539,8305,68.7387,0.2396,0.0194,
1ES1959+650,103226,59997.44442,8305,65.3343,0.211,0.0272,
1ES1959+650,45507,60031.22264,8305,65.5807,0.2417,0.0176,
1ES1959+650,61749,60031.28008,8305,69.2531,0.2395,0.016,
1ES1959+650,74103,60031.33786,8305,67.0566,0.4152,0.0362,
1ES1959+650,51445,60055.23628,8305,69.1312,0.2116,0.018,
1ES1959+650,63705,60055.29345,8305,64.9755,0.216,0.0168,
1ES1959+650,74638,60055.34175,8305,58.7592,0.2381,0.021,
1ES1959+650,31451,60089.15301,8305,68.7946,0.2272,0.0177,
1ES1959+650,12652,60116.07802,8305,68.8469,0.2662,0.0183,
1ES1959+650,24101,60116.11257,8305,66.4458,0.3048,0.0497,
1ES1959+650,230433,60151.9792,8305,68.8655,0.2549,0.0174,
1ES1959+650,1843,60152.02073,8305,65.81,0.2425,0.0231,
1ES1959+650,211314,60178.90188,8305,68.9967,0.2439,0.0184,
1ES1959+650,223257,60178.94429,8305,66.08,0.2745,0.0262,
1ES1959+650,192909,60205.82961,8305,68.943,0.2676,0.0179,
1ES1959+650,104711,59997.48333,24100,60.9033,1.3017,0.121,
1ES1959+650,25546,60116.15596,24100,61.2374,2.2267,0.1469,
1ES1959+650,3715,60152.05977,22664,60.9539,0.2355,0.0247,
1ES1959+650,22330,60152.10417,22664,54.5859,0.2855,0.0679,
1ES1959+650,224647,60178.98305,24100,61.3562,0.2783,0.0323,
1ES1959+650,3120,60179.02769,24100,54.8766,0.2582,0.0714,
