Name,HHMMSS,# MJD,Freq (MHz),Elev (deg),Flux (Jy),e_flux (Jy),Unnamed: 7
1221+21,133115,59104.56507,8305,61.3507,2.0753,0.0384,
1221+21,145021,59104.62,8305,49.6839,2.0347,0.0361,
1221+21,120013,59104.5018,24100,66.6669,1.4582,0.1085,
1221+21,115528,59130.49855,8305,60.5547,2.0739,0.0323,
1221+21,130905,59130.54967,8305,49.5229,2.1202,0.0332,
1221+21,93633,59165.40208,8305,60.7182,2.0677,0.039,
1221+21,105010,59165.4532,8305,49.7407,1.9769,0.0325,
1221+21,55037,59198.24513,24100,66.6595,1.2842,0.1077,
1221+21,73057,59198.31486,8305,60.1906,2.0741,0.0359,
1221+21,84436,59198.366,8305,49.0456,2.0732,0.0506,
1221+21,52105,59230.22467,8305,60.7069,2.0726,0.0357,
1221+21,63443,59230.27581,8305,49.7231,2.0868,0.0734,
1221+21,34519,59230.15812,24100,66.6649,1.3307,0.0519,
1221+21,31902,59261.13992,8305,60.7281,2.0126,0.0543,
1221+21,43242,59261.19107,8305,49.7474,2.0247,0.0492,
1221+21,14646,59261.07579,24100,66.7086,1.2842,0.0692,
1221+21,11301,59292.0524,8305,61.2383,1.9779,0.0341,
1221+21,22639,59292.10354,8305,50.4352,2.0481,0.0345,
1221+21,234037,59291.98819,24100,66.6492,1.3115,0.0572,
1221+21,10144,59297.04457,8305,60.1906,1.8855,0.0384,
1221+21,233623,59296.98525,24100,66.7111,1.2787,0.0642,
1221+21,211108,59353.88444,8305,61.0074,1.866,0.0364,
1221+21,222447,59353.93558,8305,50.1223,1.8806,0.0396,
1221+21,192735,59354.81247,24100,66.5293,1.1492,0.0714,
1221+21,210528,59354.88045,24100,61.1231,1.1527,0.0732,
1221+21,190307,59390.79553,8305,58.7287,1.6696,0.0364,
1221+21,201647,59390.84668,8305,47.1951,1.7775,0.0397,
1221+21,172733,59390.72911,24100,66.7081,1.1378,0.1195,
1221+21,171152,59416.71827,8305,59.9382,1.6684,0.0392,
1221+21,143316,59455.60814,8305,60.6104,1.539,0.0349,
1221+21,154658,59455.65931,8305,49.5849,1.5252,0.0386,
1221+21,124626,59482.53395,8305,60.6939,1.5791,0.04,
1221+21,140008,59482.58512,8305,49.6968,1.5509,0.0422,
1221+21,110948,59506.46684,8305,60.9763,1.4271,0.0352,
1221+21,122326,59506.51798,8305,50.0821,1.4452,0.0399,
1221+21,92828,59506.39642,24100,66.4814,0.8779,0.1127,
1221+21,83849,59548.36199,8305,59.1446,1.4475,0.0372,
1221+21,95226,59548.41311,8305,47.7191,1.4193,0.0354,
1221+21,71201,59548.30166,24100,66.6013,0.8927,0.0776,
1221+21,71129,59569.30135,8305,59.7796,1.4292,0.0362,
1221+21,53831,59569.23673,24100,66.7331,1.2502,0.2028,
1221+21,35333,59593.16384,24100,66.6447,0.858,0.0937,
1221+21,53553,59593.23495,8305,59.9424,1.4193,0.0571,
1221+21,54035,59593.23822,8305,59.3198,1.4224,0.0434,
1221+21,35333,59593.16384,24100,66.6447,0.858,0.0937,
1221+21,5210,59634.03788,24100,65.9352,0.8446,0.1045,
1221+21,23630,59634.11033,24100,62.0711,0.9276,0.1259,
1221+21,232029,59661.97421,24100,66.6111,0.9462,0.0941,
1221+21,53553,59593.23495,8305,59.9424,1.4193,0.0571,
1221+21,54035,59593.23822,8305,59.3198,1.4224,0.0434,
1221+21,30621,59632.13111,8305,59.4429,1.3654,0.0423,
1221+21,10725,59662.04851,8305,59.574,1.6096,0.0372,
1221+21,22102,59662.09892,8305,48.01,1.6418,0.0558,
1221+21,232121,59688.97486,8305,59.5618,1.494,0.0374,
1221+21,3459,59689.02599,8305,48.2442,1.6641,0.063,
1221+21,213146,59717.89876,8305,58.9655,1.4226,0.0364,
1221+21,170851,59786.71618,8305,57.7983,1.2546,0.0375,
1221+21,151148,59811.63489,8305,60.3347,1.2309,0.0384,
1221+21,162556,59811.68613,8305,48.7807,1.2426,0.0386,
1221+21,110135,59871.46108,24100,61.9744,1.0171,0.1368,
1221+21,112653,59871.4787,8305,58.8778,1.3334,0.0375,
1221+21,85034,59907.37014,8305,60.8098,1.3666,0.0384,
1221+21,100443,59907.42165,8305,49.7752,1.3428,0.0439,
1221+21,72348,59907.30984,24100,66.7251,1.0867,0.1491,
1221+21,61821,59933.26444,8305,65.6131,1.2639,0.0386,
1221+21,73225,59933.31587,8305,57.5786,1.2559,0.0367,
1221+21,22407,59977.10172,24100,66.1494,0.8149,0.0651,
1221+21,40156,59977.16966,24100,62.2983,0.8056,0.0752,
1221+21,41729,59977.18052,8305,60.5399,1.2422,0.0406,
1221+21,53140,59977.23203,8305,49.4192,1.2359,0.0379,
1221+21,31114,59997.13449,8305,58.9147,1.2355,0.0423,
1221+21,214340,60030.90703,8305,59.6601,1.1693,0.0353,
1221+21,225635,60030.95766,8305,66.3159,1.1364,0.0336,
1221+21,1012,60031.00878,8305,64.3272,1.1823,0.0349,
1221+21,192219,60054.80887,8305,52.7409,1.1523,0.0368,
1221+21,230905,60054.96635,8305,60.7589,1.2218,0.0339,
1221+21,2315,60055.01785,8305,49.7097,1.3173,0.0391,
1221+21,170920,60088.71651,8305,52.8524,1.1433,0.0346,
1221+21,204555,60088.86691,8305,61.9029,1.194,0.0362,
1221+21,220005,60088.91842,8305,51.27,1.1902,0.0411,
1221+21,191633,60115.80486,8305,59.825,1.1841,0.0358,
1221+21,145644,60178.62443,8305,61.3479,1.0309,0.0322,
1221+21,161052,60178.67592,8305,50.5052,0.8793,0.0384,
1221+21,141349,60205.59463,8305,52.2737,1.1658,0.0372,
1221+21,173822,60115.73663,24100,66.7091,0.8818,0.1551,
1221+21,143047,60178.60637,24100,64.0404,0.8308,0.1639,
