Name,HHMMSS,# MJD,Freq (MHz),Elev (deg),Flux (Jy),e_flux (Jy),Unnamed: 7
1334-127,123930,57300.53525,24100,31.1536,6.2366,0.1572,
1334-127,80145,57371.34236,24100,31.0854,5.4353,0.0835,
1334-127,144441,57239.61841,8520,30.4508,5.7493,0.0342,
1334-127,121230,57276.51272,8520,30.0398,6.0633,0.0288,
1334-127,112146,57300.4775,8520,32.0373,6.1969,0.0316,
1334-127,83044,57337.35873,8520,31.0619,6.1545,0.0249,
1334-127,45325,57371.20777,8520,24.2806,5.3798,0.0334,
1334-127,220419,57468.92396,5075,21.4606,4.4795,0.058,
1334-127,204802,57498.87056,5075,26.0319,4.4027,0.0541,
1334-127,173241,57559.73491,5075,29.7531,4.1575,0.0465,
1334-127,152847,57581.64886,5075,26.7175,3.9846,0.0471,
1334-127,33411,57739.15249,5075,15.4054,3.3808,0.047,
1334-127,235745,57469.00625,24100,31.5936,4.2143,0.1944,
1334-127,223840,57498.951,24100,32.4271,4.0463,0.111,
1334-127,205554,57525.87963,24100,32.4381,3.8193,0.1099,
1334-127,221827,57525.93698,24100,29.5639,3.7164,0.1408,
1334-127,192226,57559.81473,24100,31.7751,3.2098,0.1234,
1334-127,172142,57581.73089,24100,32.4321,3.1129,0.1981,
1334-127,111852,57737.47167,24100,10.0071,3.5335,0.642,
1334-127,211554,57468.88794,8520,14.586,4.3131,0.0492,
1334-127,194628,57498.82567,8520,18.5359,4.3448,0.0389,
1334-127,154142,57559.65569,8520,17.8722,4.4528,0.042,
1334-127,141459,57581.59547,8520,17.8443,4.3485,0.0626,
1334-127,52227,57721.22756,8520,20.5594,3.498,0.0239,
1334-127,35634,57738.16792,8520,18.0643,3.3463,0.0361,
1334-127,74922,57738.32959,8520,31.6224,3.4552,0.0241,
1334-127,1252,57812.01169,5075,25.8066,3.1019,0.0801,
1334-127,3454,57779.03059,24100,12.9642,3.3616,0.1121,
1334-127,34339,57779.16165,24100,31.824,3.5061,0.074,
1334-127,12608,57812.06618,24100,31.5419,3.3552,0.0953,
1334-127,24156,57837.1188,24100,25.3401,3.1129,0.1252,
1334-127,203551,57920.86459,24100,28.6153,3.1103,0.1565,
1334-127,192306,57946.81405,24100,25.9945,3.5669,0.1632,
1334-127,163959,57981.70077,24100,28.3095,3.1431,0.1976,
1334-127,123837,58042.53318,24100,28.4439,4.3219,0.1142,
1334-127,30006,57778.12773,8520,28.8562,3.369,0.0259,
1334-127,53517,57778.2355,8520,30.5834,3.4585,0.0252,
1334-127,232223,57811.97654,8520,20.0811,3.3023,0.0317,
1334-127,1627,57837.01409,8520,32.2119,3.5082,0.0379,
1334-127,205102,57875.87144,8520,29.996,3.6322,0.0313,
1334-127,185021,57920.78764,8520,32.2897,3.5221,0.0335,
1334-127,181200,57946.76099,8520,31.5099,3.8548,0.0288,
1334-127,153000,57947.64849,8520,27.036,3.7433,0.0332,
1334-127,143931,57981.61344,8520,32.0714,3.6263,0.0347,
1334-127,105221,58013.45568,8520,25.2563,3.7653,0.0292,
1334-127,192018,58323.80851,4835,25.5449,3.3412,0.0321,
1334-127,32429,58160.14834,24100,32.435,5.0339,0.1549,
1334-127,1620,58224.0177,24100,30.3101,4.8653,0.1447,
1334-127,203542,58289.86448,24100,27.3875,3.3732,0.1458,
1334-127,160428,58383.67614,24100,15.7472,2.7412,0.4383,
1334-127,105601,58435.46192,24100,27.8776,3.2514,0.1183,
1334-127,70123,58468.29428,24100,32.3883,3.2652,0.1102,
1334-127,32903,58137.14783,8520,29.1985,3.9046,0.0434,
1334-127,20158,58160.08736,8520,29.4394,3.941,0.0265,
1334-127,190515,58254.79798,8520,25.6779,4.3348,0.0319,
1334-127,185349,58289.79003,8520,32.4319,4.0964,0.031,
1334-127,124922,58383.53695,8520,32.4203,4.0905,0.0316,
1334-127,150742,58383.63301,8520,23.8004,3.9637,0.0319,
1334-127,83721,58435.36193,8520,31.6306,4.0531,0.0333,
1334-127,25051,58532.1203,24100,32.3946,3.6619,0.1075,
1334-127,10736,58557.04859,24100,32.3447,3.5642,0.1311,
1334-127,230123,58588.96094,24100,32.3392,3.9649,0.1503,
1334-127,202643,58625.85353,24100,32.1912,4.0826,0.2031,
1334-127,185711,58658.79136,24100,32.2905,4.711,0.2691,
1334-127,163430,58687.69228,24100,32.3771,4.7225,0.2794,
1334-127,150854,58709.63283,24100,32.3812,5.7296,0.2706,
1334-127,113735,58781.48608,24100,30.7398,5.4411,0.3321,
1334-127,84323,58809.36511,24100,32.4186,5.182,0.2558,
1334-127,32119,58532.1415,8520,32.2165,3.915,0.0342,
1334-127,15743,58557.08344,8520,31.8353,3.8601,0.0355,
1334-127,235133,58588.99583,8520,31.8458,3.9551,0.0333,
1334-127,213125,58625.89852,8520,31.661,3.9549,0.0373,
1334-127,192719,58658.81234,8305,31.4397,4.1252,0.0425,
1334-127,171443,58687.72026,8305,32.0636,4.2424,0.0568,
1334-127,161128,58709.67633,8520,31.236,4.4377,0.0422,
1334-127,91304,58809.38578,8305,32.1124,5.0546,0.1916,
1334-127,31408,58908.13631,6075,36.2997,4.148,0.0178,
1334-127,24256,58908.11445,23840,37.3118,5.5003,0.023,
1334-127,150750,59072.63208,24100,32.2466,4.8362,0.3874,
1334-127,153723,59072.65265,8305,32.3875,4.2985,0.0433,
1334-127,165100,59072.70379,8305,29.4452,4.3918,0.0424,
1334-127,134119,59104.57206,8305,32.2679,4.3855,0.0388,
1334-127,131051,59104.55086,24100,32.367,5.4994,0.266,
1334-127,120532,59130.50554,8305,32.1432,4.7954,0.0564,
1334-127,112526,59130.47765,24100,32.3259,4.6811,0.182,
1334-127,94636,59165.40906,8305,32.1715,4.6102,0.0763,
1334-127,110010,59165.45919,8305,28.4314,4.5428,0.0572,
1334-127,70116,59198.29419,24100,32.3625,4.1002,0.2028,
1334-127,74101,59198.32185,8305,32.075,4.3509,0.0854,
1334-127,85435,59198.37197,8305,28.0905,4.3782,0.085,
1334-127,53110,59230.23168,8305,32.1665,4.1381,0.0751,
1334-127,45606,59230.20727,24100,32.3656,4.2065,0.1043,
1334-127,32906,59261.1469,8305,32.169,3.6706,0.0481,
1334-127,25722,59261.12483,24100,32.3898,3.6449,0.1319,
1334-127,12305,59292.0594,8305,32.2473,3.6565,0.0375,
1334-127,23639,59292.11048,8305,28.6529,3.7569,0.0426,
1334-127,5112,59292.0372,24100,32.3542,3.6174,0.1372,
1334-127,11148,59297.05156,8305,32.0704,3.5896,0.0625,
1334-127,4700,59297.03429,24100,32.4091,3.8399,0.1301,
1334-127,212113,59353.89143,8305,32.2124,3.6621,0.0488,
1334-127,223447,59353.94228,8305,28.3272,3.7439,0.0544,
1334-127,203812,59354.86151,24100,32.2793,3.7318,0.1519,
1334-127,191311,59390.80252,8305,31.7438,3.1135,0.0419,
1334-127,202645,59390.85361,8305,27.0002,3.3051,0.0442,
1334-127,183820,59390.77827,24100,32.4119,3.8432,0.1452,
1334-127,172155,59416.72526,8305,32.0202,3.0363,0.0439,
1334-127,165424,59416.70609,24100,32.417,3.1604,0.4544,
1334-127,144320,59455.61513,8305,32.1473,3.1823,0.0442,
1334-127,155657,59455.66625,8305,28.2413,3.0535,0.044,
1334-127,125631,59482.54094,8305,32.1623,3.0699,0.0629,
1334-127,141008,59482.59207,8305,28.2946,3.0985,0.0503,
1334-127,123130,59482.52353,24100,32.4152,3.0141,0.3632,
1334-127,103905,59506.44546,24100,32.2567,2.9944,0.1895,
1334-127,84852,59548.36897,8305,31.8469,2.8506,0.0471,
1334-127,82249,59548.35082,24100,32.364,2.7651,0.1336,
1334-127,72133,59569.30835,8305,31.9868,2.6918,0.0413,
1334-127,83509,59569.35847,8305,27.8193,2.6809,0.0573,
1334-127,64912,59569.28582,24100,32.4114,2.486,0.1934,
1334-127,50411,59593.21289,24100,32.349,2.3713,0.1071,
1334-127,55040,59593.24521,8305,31.8852,2.6544,0.0579,
1334-127,50411,59593.21289,24100,32.349,2.3713,0.1071,
1334-127,20920,59634.09146,24100,32.1256,2.3659,0.1412,
1334-127,3710,59662.02745,24100,32.3818,2.3494,0.1283,
1334-127,210443,59717.87992,24100,32.4085,2.5385,0.2134,
1334-127,164513,59786.69971,24100,32.3441,1.5424,0.3354,
1334-127,55040,59593.24521,8305,31.8852,2.6544,0.0579,
1334-127,31625,59632.1381,8305,31.9114,2.5016,0.0542,
1334-127,11729,59662.05551,8305,31.9389,2.7185,0.0512,
1334-127,233125,59688.98184,8305,31.9362,2.42,0.0495,
1334-127,214151,59717.90577,8305,31.7971,2.3516,0.0442,
1334-127,171903,59786.72326,8305,31.4862,2.0677,0.0419,
1334-127,183305,59786.7737,8305,26.4469,2.2471,0.0663,
1334-127,144015,59811.61293,24100,32.3157,2.381,0.3282,
1334-127,103420,59871.44216,24100,32.1437,2.4108,0.1845,
1334-127,90047,59907.37724,8305,32.1733,2.1886,0.0483,e_flux_0
1334-127,101453,59907.42798,8305,28.0204,2.1596,0.0521,
1334-127,83433,59907.35898,24100,32.403,2.8376,0.2472,
1334-127,74237,59933.32296,8305,31.4229,2.3402,0.0458,
1334-127,33444,59977.15076,24100,32.0704,3.1046,0.1083,
1334-127,32126,59997.14159,8305,31.7787,2.4244,0.048,
1334-127,215407,60030.91428,8305,22.3177,2.2808,0.0466,
1334-127,230659,60030.96489,8305,29.3493,2.3283,0.0416,
1334-127,2026,60031.01589,8305,32.3583,2.3716,0.0417,
1334-127,231919,60054.97345,8305,32.1591,2.4416,0.0419,
1334-127,3325,60055.0249,8305,28.282,2.3588,0.0499,
1334-127,171946,60088.72376,8305,16.2859,2.3127,0.0743,
1334-127,205608,60088.87401,8305,32.3175,2.3908,0.0469,
1334-127,221015,60088.92548,8305,29.0227,2.4587,0.0503,
1334-127,192646,60115.81195,8305,31.9831,2.3086,0.0441,
1334-127,150658,60178.63153,8305,32.2501,2.3725,0.04,
1334-127,162102,60178.68297,8305,28.6673,2.4089,0.0578,
1334-127,142400,60205.60169,8305,29.4734,2.8661,0.0506,
1334-127,153735,60205.6528,8305,22.4387,2.7017,0.0776,
1334-127,24108,59997.11355,24100,32.4015,2.5703,0.1652,
1334-127,184904,60115.78572,24100,32.3845,3.3482,0.1704,
1334-127,140333,60178.58745,24100,31.5376,3.8705,0.1891,
1334-127,135345,60205.58064,24100,31.1921,5.7716,0.3337,
