Name,HHMMSS,# MJD,Freq (MHz),Elev (deg),Flux (Jy),e_flux (Jy),Unnamed: 7
3C279,102034,55916.43359,8305,13.9358,15.5683,0.4498,
3C279,73804,55943.32031,5125,22.7555,11.3186,0.1358,
3C279,52906,55974.23047,5125,23.786,11.4731,0.2054,
3C279,62731,55974.27344,5125,14.7557,11.603,0.3787,
3C279,213658,56002.90234,5125,26.9992,12.3545,0.1508,
3C279,222125,56002.93359,5125,32.4208,12.3868,0.1536,
3C279,172706,56033.73047,5125,6.9354,11.6561,0.1892,
3C279,181705,56033.76562,5125,15.321,12.4615,0.1923,
3C279,190707,56033.79688,5125,23.0737,12.6188,0.1921,
3C279,195546,56033.83203,5125,29.6591,12.6671,0.1445,
3C279,171123,56068.71875,5125,26.2413,13.3657,0.083,
3C279,180444,56068.75391,5125,32.7773,13.1828,0.0917,
3C279,185827,56068.79297,5125,37.4183,13.3833,0.0823,
3C279,164312,56096.69922,5125,35.4841,12.7799,0.0872,
3C279,105635,56139.45703,5125,11.4026,12.8476,0.148,
3C279,180904,56140.75781,5125,27.2504,13.6059,0.1004,
3C279,153202,56175.64844,5125,29.7359,13.4288,0.1015,
3C279,103042,56250.44141,5125,30.5178,13.7904,0.0987,
3C279,90606,56272.38281,5125,30.2894,13.7326,0.0911,
3C279,41640,55974.17969,8305,32.9466,15.8919,0.9931,
3C279,202241,56068.85156,8305,39.4656,19.9252,0.7486,
3C279,212812,56068.89453,8305,36.4567,20.6641,0.7974,
3C279,145435,56096.625,8305,22.3622,19.2169,0.7415,
3C279,124258,56139.53125,8305,27.62,19.2864,0.8286,
3C279,133413,56175.56641,8305,39.1932,16.4465,0.5894,
3C279,130549,56250.54688,8305,7.0417,12.6392,0.7333,
3C279,41319,56273.17969,8305,29.806,14.3574,0.5768,
3C279,64446,56273.28125,8305,39.6112,13.8563,0.5624,
3C279,5937,56315.04688,5125,26.0072,14.5087,0.0368,
3C279,184804,56394.78906,5125,17.6143,15.5105,0.0456,
3C279,150947,56474.63672,5125,30.9174,16.6848,0.0426,
3C279,124901,56489.53906,5125,19.858,16.2089,0.0401,
3C279,104444,56511.45312,5125,13.8774,17.3876,0.0826,
3C279,114722,56511.49609,5125,23.5413,16.8526,0.0549,
3C279,91735,56538.39062,5125,16.9424,17.598,0.0526,
3C279,95847,56538.42188,5125,23.1967,17.3412,0.0445,
3C279,1954,56314.01562,8305,19.2296,20.0179,0.2227,
3C279,24250,56314.11719,8305,36.2909,20.6121,0.2614,
3C279,185311,56393.79297,8305,17.8018,21.0609,0.3116,
3C279,164548,56419.70312,8305,13.8313,20.5975,0.3554,
3C279,145504,56476.625,8305,30.2401,22.543,0.5305,
3C279,125903,56490.54688,8305,22.0425,21.7724,0.7036,
3C279,114446,56510.49609,8305,22.6846,23.0225,0.3719,
3C279,92944,56539.40234,8305,19.5286,22.9797,0.2584,
3C279,7,56679.00399,5075,16.1967,20.8116,0.0873,
3C279,14608,56679.07766,5075,31.1874,20.727,0.0403,
3C279,220755,56701.92607,5075,12.6294,20.5313,0.0643,
3C279,235112,56701.99785,5075,28.1777,20.9689,0.0614,
3C279,701,56680.00875,8305,18.0402,26.104,0.3514,
3C279,23315,56680.11031,8305,36.2503,27.2645,0.3633,
3C279,220403,56700.92336,8520,11.4532,26.6426,0.0806,
3C279,235759,56700.99988,8520,28.5661,28.2089,0.0834,
3C279,12,56701.00244,8520,28.6248,28.2556,0.0672,
3C279,202350,56742.85373,8520,21.7985,27.8375,0.1075,
3C279,225600,57055.95946,5075,13.2611,19.549,0.0803,
3C279,210651,57102.88368,5075,24.9812,18.3349,0.0686,
3C279,204318,57161.86735,5075,39.2838,18.7086,0.0874,
3C279,172802,57239.73211,5075,30.8913,18.0778,0.1443,
3C279,132605,57276.56409,5075,38.7742,17.8507,0.2012,
3C279,93535,57337.40402,5075,38.3554,19.7971,0.0742,
3C279,55658,57371.25218,5075,38.9967,18.3225,0.0657,
3C279,173107,57161.7354,24600,27.6492,18.7533,2.1616,
3C279,164336,57238.70475,24000,35.2023,15.4436,0.7144,
3C279,150544,57276.63679,24100,29.7144,15.9505,0.5337,
3C279,122150,57300.51692,24100,37.2727,18.4351,0.4014,
3C279,105903,57337.46549,24100,30.5407,19.2161,0.7921,
3C279,73528,57371.32412,24100,37.1708,20.2904,0.2585,
3C279,233653,57056.98782,8520,20.5246,20.82,0.0574,
3C279,195732,57101.8355,8520,13.7778,19.0648,0.0611,
3C279,161356,57160.68021,8520,15.1484,19.1101,0.0625,
3C279,143736,57239.6135,8520,39.0703,19.2981,0.0755,
3C279,120527,57276.50782,8520,38.8289,19.1554,0.0426,
3C279,82338,57337.35382,8520,39.3773,21.1962,0.0515,
3C279,44619,57371.20287,8520,34.3246,20.206,0.0732,
3C279,215658,57468.91886,5075,31.7697,19.0352,0.0628,
3C279,204121,57498.86593,5075,35.8538,18.8875,0.0561,
3C279,172603,57559.73031,5075,38.6655,18.7641,0.0532,
3C279,152205,57581.64423,5075,36.4183,18.2798,0.0594,
3C279,32606,57739.14686,5075,25.9802,17.2368,0.0456,
3C279,72810,57739.31497,5075,37.4374,17.3275,0.1049,
3C279,233203,57468.98839,24100,39.2117,17.0455,0.5507,
3C279,221357,57498.93383,24100,39.5344,18.0192,0.4237,
3C279,203107,57525.86242,24100,39.4899,16.0597,0.3101,
3C279,215330,57525.91964,24100,35.0418,16.1517,0.3291,
3C279,185525,57559.79611,24100,38.2007,16.1488,0.5107,
3C279,165654,57581.71366,24100,39.3833,16.0622,0.7363,
3C279,211154,57468.88515,8520,25.7545,20.9993,0.0533,
3C279,194243,57498.82307,8520,29.5027,20.6777,0.063,
3C279,153757,57559.65309,8520,28.8879,20.7288,0.0683,
3C279,141115,57581.59288,8520,28.862,20.2983,0.0799,
3C279,51422,57721.22195,8520,30.8517,17.9318,0.0423,
3C279,34841,57738.16244,8520,28.5403,17.3496,0.0483,
3C279,74129,57738.3241,8520,36.746,17.5975,0.0433,
3C279,759,57812.00829,5075,35.8116,15.3764,0.0704,
3C279,10851,57837.05057,5075,37.1233,15.6539,0.1242,
3C279,214352,57875.9082,5075,39.41,14.442,0.2387,
3C279,2551,57779.02242,24100,23.0807,13.5897,0.2639,
3C279,33442,57779.15357,24100,39.5717,14.7619,0.1589,
3C279,23216,57837.11022,24100,28.2757,12.8356,0.4152,
3C279,202651,57920.85646,24100,32.4595,12.0502,0.4682,
3C279,191407,57946.80594,24100,29.0094,12.7143,0.4747,
3C279,163100,57981.69266,24100,32.0363,12.7307,0.7016,
3C279,122937,58042.52505,24100,32.209,15.4491,0.3463,
3C279,25341,57778.12327,8520,38.0673,16.4142,0.0485,
3C279,52853,57778.23105,8520,34.8257,16.7473,0.0435,
3C279,231554,57811.97203,8520,30.5979,15.72,0.0469,
