Name,HHMMSS,# MJD,Freq (MHz),Elev (deg),Flux (Jy),e_flux (Jy),Unnamed: 7
NRAO150,165508,59972.70661,24100,71.0087,10.4498,0.1363,e_flux_0
NRAO150,155158,59972.6628,8305,60.9005,7.6521,0.1259,
NRAO150,140901,59997.59131,8305,60.1706,7.2474,0.0608,
NRAO150,93348,60030.40019,8305,38.2555,7.7137,0.1403,
NRAO150,95451,60055.4148,8305,56.0858,7.3027,0.0566,
NRAO150,60945,60116.25849,8305,58.3857,7.7986,0.0654,
NRAO150,34414,60152.15744,8305,57.7641,7.5327,0.0604,
NRAO150,15346,60179.08072,8305,57.0861,7.6773,0.0657,
NRAO150,235817,60206.00053,8305,55.6311,7.3324,0.0639,
NRAO150,151023,59997.63387,24100,70.0067,10.4432,0.3085,
NRAO150,94949,60088.41125,24100,75.7198,11.226,0.1356,
NRAO150,72552,60116.31128,24100,70.536,10.6617,0.1391,
NRAO150,45349,60152.20569,22664,68.886,10.2849,0.1409,
NRAO150,30317,60179.12894,24100,68.1971,11.1544,0.1446,
NRAO150,11348,60206.05291,24100,67.6741,11.1393,0.1517,
