Name,HHMMSS,# MJD,Freq (MHz),Elev (deg),Flux (Jy),e_flux (Jy),Unnamed: 7
1606+105,85750,57337.37753,8520,38.5792,0.6959,0.0213,
1606+105,52024,57371.22655,8520,24.4077,0.6931,0.0363,
1606+105,223258,57468.9413,5075,19.7662,0.6964,0.0831,
1606+105,175539,57559.75085,5075,34.2601,0.8804,0.0488,
1606+105,155141,57581.66477,5075,27.8737,0.9317,0.0491,
1606+105,40450,57739.17376,5075,12.6416,0.9778,0.061,
1606+105,10036,57469.04989,24100,45.7087,0.778,0.1079,
1606+105,233927,57498.9932,24100,50.2331,0.8059,0.0653,
1606+105,41847,57499.18718,24100,37.7471,0.8009,0.0668,
1606+105,202325,57559.85706,24100,54.1754,0.8998,0.0537,
1606+105,12722,57560.06308,24100,27.3236,0.7367,0.1329,
1606+105,182233,57581.77313,24100,51.2428,0.9511,0.0903,
1606+105,121344,57737.51683,24100,41.7492,0.8313,0.0691,
1606+105,93152,57401.40011,8520,49.0892,0.7355,0.0275,
1606+105,195619,57498.8335,8520,13.2282,0.7559,0.0411,
1606+105,155135,57559.66353,8520,12.3544,0.8863,0.0426,
1606+105,142451,57581.60331,8520,12.315,0.8409,0.0372,
1606+105,60031,57721.25399,8520,20.7798,0.9418,0.0267,
1606+105,42628,57738.18869,8520,15.9398,0.9004,0.0251,
1606+105,82748,57738.35627,8520,52.7784,0.9037,0.0202,
1606+105,12950,57837.06514,5075,49.6443,0.9781,0.039,
1606+105,95426,57778.41915,24100,38.5571,0.8362,0.0532,
1606+105,12032,57779.0623,24100,12.355,0.6956,0.0992,
1606+105,44251,57779.20278,24100,46.1057,0.8456,0.0381,
1606+105,35746,57837.17147,24100,53.9266,0.8479,0.0478,
1606+105,213505,57920.90573,24100,55.9196,0.7433,0.064,
1606+105,202213,57946.85512,24100,55.2584,0.7703,0.0598,
1606+105,2318,57947.02253,24100,22.706,0.5381,0.1024,
1606+105,173913,57981.74192,24100,55.9161,0.7708,0.0769,
1606+105,133755,58042.57434,24100,55.9243,1.2457,0.0408,
1606+105,92817,57776.39537,8520,44.9973,0.8576,0.0469,
1606+105,31938,57778.1413,8520,31.5918,0.922,0.0297,
1606+105,55457,57778.24916,8520,53.031,0.8603,0.0206,
1606+105,233547,57811.98584,8520,15.7234,0.78,0.04,
1606+105,3604,57837.02771,8520,42.5717,0.9297,0.0317,
1606+105,211037,57875.88503,8520,34.3214,0.8639,0.0264,
1606+105,190959,57920.80127,8520,43.1907,0.8127,0.024,
1606+105,183139,57946.77464,8520,51.2902,0.8496,0.0277,
1606+105,154931,57947.66205,8520,27.8504,0.814,0.0296,
1606+105,145908,57981.62706,8520,41.5686,0.8974,0.0441,
1606+105,193512,58323.81886,4835,62.2567,1.3665,0.0328,
1606+105,234225,58324.99053,4835,20.3678,1.2244,0.0437,
1606+105,42357,58160.18965,24100,51.2543,1.2359,0.0991,
1606+105,64900,58191.29039,22664,38.1958,1.325,0.0497,
1606+105,213459,58289.90565,24100,55.7275,1.2106,0.0635,
1606+105,142012,58403.60371,24100,55.2924,0.9817,0.0665,
1606+105,115519,58435.5031,24100,55.8341,0.9202,0.0506,
1606+105,90951,58467.38348,24100,55.074,0.7947,0.0907,
1606+105,34834,58137.16138,8520,32.3158,1.141,0.029,
1606+105,22133,58160.10096,8520,32.9185,1.2188,0.0254,
1606+105,192446,58254.81153,8520,25.4292,1.3233,0.0295,
1606+105,191327,58289.80367,8520,45.764,1.2942,0.0253,
1606+105,130859,58383.55057,8520,46.4553,1.2152,0.026,
1606+105,85657,58435.37554,8520,39.5084,1.2508,0.0237,
1606+105,45658,58532.20788,24100,55.1927,0.7867,0.0558,
1606+105,41726,58557.18043,24100,55.4426,0.7518,0.0789,
1606+105,12210,58589.05872,24100,55.5399,0.9681,0.8664,
1606+105,21311,58589.09414,24100,55.3861,0.8044,0.0999,
1606+105,230337,58625.9625,24100,55.7293,0.7229,0.0855,
1606+105,190930,58687.79991,24100,55.8872,0.7115,0.1172,
1606+105,200039,58687.83544,24100,54.5834,0.7212,0.119,
1606+105,205143,58687.8709,24100,50.1535,0.682,0.1492,
1606+105,190929,58709.7999,24100,51.8102,0.296,0.111,
1606+105,143942,58757.61255,24100,55.9118,0.6404,0.0931,
1606+105,111820,58809.47271,24100,55.9101,0.5806,0.1037,
1606+105,120929,58809.50823,24100,54.0334,0.6185,0.141,
1606+105,34639,58532.15909,8520,49.2321,1.1945,0.0289,
1606+105,22303,58557.10104,8520,50.875,1.1132,0.0266,
1606+105,1654,58589.01344,8520,50.8391,1.0778,0.0275,
1606+105,215647,58625.91613,8520,51.3945,1.0526,0.0311,
1606+105,202601,58658.85309,8305,54.5585,0.9956,0.0625,
1606+105,181324,58687.761,8305,53.256,0.9218,0.0494,
1606+105,171008,58709.71708,8520,54.8232,0.9479,0.0308,
1606+105,101143,58809.4265,8305,53.092,1.1964,0.067,
1606+105,35047,58908.16177,6075,57.3614,1.2315,0.0153,
1606+105,42205,58908.1833,23840,59.8992,0.7727,0.0105,
1606+105,175624,59072.74915,24100,55.914,0.97,0.1445,
1606+105,184734,59072.78469,24100,54.3054,0.84,0.1504,
1606+105,163600,59072.69338,8305,51.4604,1.1682,0.0368,
1606+105,155400,59104.66415,24100,55.9145,0.8617,0.1081,
1606+105,130408,59130.54624,8305,52.9588,1.2168,0.0368,
1606+105,140658,59130.58982,24100,55.9017,0.8475,0.0748,
1606+105,145806,59130.62532,24100,54.393,0.8907,0.0911,
1606+105,104513,59165.44976,8305,52.8459,1.197,0.0334,
1606+105,113048,59198.48137,24100,48.749,0.8944,0.1158,
1606+105,83939,59198.36258,8305,53.1936,1.2225,0.0342,
1606+105,62946,59230.27237,8305,52.8507,1.2656,0.0464,
1606+105,73458,59230.3176,24100,55.9025,0.8749,0.0525,
1606+105,83227,59230.35752,24100,53.8864,0.9052,0.0567,
1606+105,42745,59261.18763,8305,52.8371,1.1943,0.0446,
1606+105,53746,59261.23621,24100,55.9026,0.9582,0.0729,
1606+105,62852,59261.2717,24100,54.0045,0.8478,0.0634,
1606+105,71955,59261.30714,24100,49.1274,0.8961,0.0618,
1606+105,22142,59292.1001,8305,52.4682,1.1944,0.0377,
1606+105,33227,59292.14918,24100,55.9055,0.871,0.0585,
1606+105,51441,59292.22017,24100,49.5208,0.8829,0.0932,
1606+105,21026,59297.09228,8305,53.1881,1.1358,0.041,
1606+105,30752,59297.13211,24100,55.8796,0.8782,0.0604,
1606+105,35901,59297.16764,24100,54.5396,0.8518,0.0592,
1606+105,45003,59297.20307,24100,50.0829,0.8523,0.063,
1606+105,221950,59353.93213,8305,52.6376,1.137,0.0383,
1606+105,2436,59354.01873,24100,53.9129,0.762,0.0661,
1606+105,201153,59390.84328,8305,54.0219,1.0905,0.0324,
1606+105,214300,59390.90651,24100,54.9044,0.7478,0.0894,
1606+105,223411,59390.94205,24100,50.778,0.8882,0.0924,
1606+105,182033,59416.76597,8305,53.3467,1.0908,0.038,
1606+105,192812,59416.81289,24100,55.8866,0.8388,0.1712,
1606+105,154200,59455.65587,8305,52.9205,1.1354,0.0398,
1606+105,170140,59455.71114,24100,55.7946,1.1029,0.1616,
1606+105,184350,59455.78209,24100,47.8354,0.982,0.4051,
1606+105,135511,59482.58169,8305,52.8651,1.1861,0.0344,
1606+105,150940,59482.63336,24100,55.8781,0.9816,0.2101,
1606+105,121829,59506.51454,8305,52.6621,1.1219,0.0312,
1606+105,94731,59548.4097,8305,53.7995,1.2197,0.0418,
1606+105,113852,59548.48698,24100,53.8343,1.0775,0.0977,
1606+105,82013,59569.34908,8305,53.4427,1.2552,0.04,
1606+105,102018,59569.43242,24100,53.5423,1.2156,0.1317,
1606+105,74837,59593.32708,24100,55.9016,1.0928,0.0928,
1606+105,83944,59593.36258,24100,53.9888,1.1391,0.1089,
1606+105,93047,59593.39802,24100,49.1065,1.1569,0.1286,
1606+105,64921,59593.28597,8305,53.7054,1.3457,0.0424,
1606+105,74837,59593.32708,24100,55.9016,1.0928,0.0928,
1606+105,83944,59593.36258,24100,53.9888,1.1391,0.1089,
1606+105,93047,59593.39802,24100,49.1065,1.1569,0.1286,
1606+105,60421,59632.25466,24100,54.1329,0.2713,0.252,
1606+105,65534,59632.29024,24100,49.3316,1.0081,0.0958,
1606+105,31436,59662.13678,24100,55.9016,1.1372,0.0924,
1606+105,40542,59662.17227,24100,54.1811,1.1865,0.0914,
1606+105,45643,59662.20771,24100,49.4316,1.0899,0.0881,
1606+105,233342,59717.98433,24100,55.9055,1.3641,0.1348,
1606+105,2326,59718.01887,24100,54.2316,1.1902,0.1335,
1606+105,11305,59718.05333,24100,49.6868,1.2153,0.119,
1606+105,64921,59593.28597,8305,53.7054,1.3457,0.0424,
1606+105,41505,59632.17883,8305,53.6321,1.2964,0.0403,
1606+105,21607,59662.09623,8305,53.555,1.5362,0.0374,
1606+105,3003,59689.02258,8305,53.5627,1.4408,0.0429,
1606+105,224035,59717.94654,8305,53.8965,1.3286,0.0357,
1606+105,181802,59786.76422,8305,54.4762,1.1986,0.0387,
1606+105,172202,59811.72528,24100,55.8992,1.1544,0.2493,
1606+105,162057,59811.68291,8305,53.1301,1.1652,0.0386,
1606+105,133122,59871.5651,24100,55.9026,1.2695,0.1524,
1606+105,142236,59871.60068,24100,54.0111,0.9532,0.1312,
1606+105,123605,59871.52676,8305,53.9717,1.1825,0.036,
1606+105,95943,59907.41817,8305,52.8116,1.1977,0.0477,
1606+105,120113,59907.5025,24100,53.9938,1.0571,0.1357,
1606+105,72722,59933.31237,8305,47.3411,1.4015,0.0373,
1606+105,52640,59977.22855,8305,52.9908,1.458,0.0377,
1606+105,42025,59997.18254,8305,53.9444,1.5005,0.0379,
1606+105,225213,60030.95463,8305,26.8871,1.3084,0.0459,
1606+105,519,60031.00539,8305,39.126,1.4043,0.0345,
1606+105,1815,60055.01437,8305,52.8401,1.4618,0.0342,
1606+105,215504,60088.91494,8305,51.9798,1.3626,0.0453,
1606+105,202545,60115.85291,8305,53.4422,1.2223,0.0358,
1606+105,160552,60178.67243,8305,52.4167,1.0735,0.0331,
1606+105,152244,60205.64248,8305,55.8348,1.161,0.0426,
1606+105,51648,59997.22165,24100,55.8912,1.1792,0.1039,
1606+105,60802,59997.25723,24100,53.9363,1.3303,0.1195,
1606+105,65914,59997.29277,24100,49.0136,1.2731,0.1311,
1606+105,950,60089.00848,24100,53.7036,0.9111,0.1184,
1606+105,212227,60115.89223,24100,55.8945,1.0848,0.1341,
1606+105,221343,60115.92785,24100,54.3764,1.0319,0.1062,
1606+105,230454,60115.96338,24100,49.7677,1.0365,0.2076,
1606+105,191259,60151.80234,22664,55.8629,0.9691,0.0974,
1606+105,205549,60151.87374,22664,48.2911,2.0106,0.1524,0.098
1606+105,172219,60178.72548,24100,55.8936,0.9166,0.1424,
1606+105,181346,60178.76121,24100,53.8556,0.9559,0.1593,
