Name,HHMMSS,# MJD,Freq (MHz),Elev (deg),Flux (Jy),e_flux (Jy),Unnamed: 7
3C454.3,141609,58467.5962,24100,50.1698,17.2233,0.3367,
3C454.3,132034,58159.55958,8520,60.5949,17.7537,0.042,
3C454.3,94818,58224.41218,8520,56.8606,19.1021,0.0752,
3C454.3,74816,58254.32882,8520,57.0966,19.6757,0.0573,
3C454.3,25207,58290.12315,8520,57.5873,20.6531,0.0688,
3C454.3,231050,58382.96949,8520,58.1374,19.5419,0.0887,
3C454.3,213343,58406.90205,8520,58.4033,19.7828,0.0831,
3C454.3,193516,58438.81979,8520,57.6807,20.7704,0.0908,
3C454.3,143632,58467.61041,8520,52.9507,20.7989,0.0646,
3C454.3,95932,58532.41799,24100,50.0151,16.7918,0.3029,
3C454.3,82155,58557.3502,24100,50.1121,18.0128,0.2486,
3C454.3,63003,58589.27252,24100,52.1115,19.6698,0.4505,
3C454.3,35408,58659.16425,24100,61.7249,19.5905,0.5537,
3C454.3,20624,58688.08942,24100,61.6969,17.649,0.5191,
3C454.3,4234,58710.03121,24100,61.6698,17.3241,0.4875,
3C454.3,213248,58757.89943,24100,61.6824,14.5354,0.4243,
3C454.3,202018,58776.84908,24100,61.6538,14.481,0.4153,
3C454.3,181137,58808.75971,24100,61.6921,15.6176,0.7352,
3C454.3,103256,58532.44125,8520,54.5247,21.471,0.071,
3C454.3,84701,58557.36769,8520,53.5337,21.8228,0.0723,
3C454.3,65036,58589.28684,8520,54.7453,22.6701,0.0711,
3C454.3,45021,58659.20333,8305,59.4084,23.3583,0.0814,
3C454.3,25919,58688.12622,8305,59.1648,21.8796,0.0853,
3C454.3,13341,58710.06676,8520,59.0921,21.4588,0.0704,
3C454.3,223000,58757.93921,8520,58.649,19.643,0.2045,
3C454.3,211212,58776.88516,8305,58.9278,19.112,0.1142,
3C454.3,190824,58808.7992,8305,58.7461,18.5991,0.0523,
3C454.3,134010,58908.57104,6075,55.2102,18.5744,0.0578,
3C454.3,94609,58960.40853,6075,59.6907,17.9234,0.0647,
3C454.3,151816,58908.63899,23840,37.543,14.572,0.0623,
3C454.3,3813,59073.02818,24100,61.7194,12.8684,0.4961,
3C454.3,12828,59073.06313,8305,60.1769,16.6646,0.0594,
3C454.3,233713,59103.98587,8305,59.3876,16.7369,0.0538,
