Name,HHMMSS,# MJD,Freq (MHz),Elev (deg),Flux (Jy),e_flux (Jy),Unnamed: 7
0735+178,171346,57160.72179,8520,51.7892,1.0796,0.0316,
0735+178,131314,57239.5549,8520,40.4185,0.9801,0.0218,
0735+178,101941,57276.43438,8520,45.152,0.9212,0.0303,
0735+178,92622,57300.39735,8520,38.1832,0.9974,0.0217,
0735+178,63922,57337.28137,8520,41.891,1.0076,0.0195,
0735+178,25611,57371.12644,8520,55.6634,0.9311,0.0172,
0735+178,180716,57433.75934,5075,43.8225,1.1454,0.1213,
0735+178,174013,57468.74058,5075,59.4508,1.2312,0.0584,
0735+178,162719,57498.68951,5075,62.6402,1.5758,0.067,
0735+178,194617,57525.82768,5075,26.2407,1.7408,0.2551,
0735+178,122509,57559.52134,5075,62.5434,1.0354,0.0729,
0735+178,143121,57468.61292,24100,31.3926,0.6904,0.0585,
0735+178,140829,57498.5967,24100,47.5956,0.778,0.0495,
0735+178,153810,57525.65955,24100,61.8667,0.9167,0.058,
0735+178,100648,57559.42887,24100,47.3044,1.42,0.238,
0735+178,191522,57737.80963,24100,14.4473,0.4906,0.2027,
0735+178,212004,57433.89303,8520,62.9941,0.953,0.028,
0735+178,192936,57468.81631,8520,61.8161,0.9505,0.0175,
0735+178,180659,57498.75855,8520,58.8138,0.9359,0.0202,
0735+178,103632,57526.44575,8520,28.989,0.9361,0.0233,
0735+178,114402,57526.49262,8520,40.8473,0.9435,0.0228,
0735+178,125929,57526.54501,8520,52.9056,0.9094,0.0207,
0735+178,140217,57559.58863,8520,59.3174,0.8853,0.0335,
0735+178,160712,57559.67537,8520,41.18,0.8922,0.0294,
0735+178,232550,57720.97992,8520,45.625,0.8538,0.0237,
0735+178,30719,57721.13372,8520,60.9652,0.8608,0.0181,
0735+178,72416,57721.31215,8520,21.0555,0.8834,0.0424,
0735+178,201020,57777.84685,24100,50.8734,0.7507,0.0313,
0735+178,172558,57836.73272,24100,59.5556,0.7336,0.0393,
0735+178,115427,57920.5025,24100,59.4419,0.6543,0.0707,
0735+178,81906,57981.35295,24100,61.5533,0.7264,0.0611,
0735+178,45018,58013.20795,24100,52.0715,0.6879,0.0573,
0735+178,55946,58042.2562,24100,60.722,0.6476,0.0353,
0735+178,12348,58043.06455,24100,37.5818,0.6149,0.0456,
0735+178,51948,58043.22608,24100,63.0333,0.7088,0.0474,
0735+178,10510,57778.04792,8520,48.2055,0.8181,0.0213,
0735+178,34215,57778.15701,8520,20.9262,0.8893,0.0354,
0735+178,212422,57811.89459,8520,59.7775,0.7875,0.0234,
0735+178,221234,57836.92806,8520,38.2756,0.8438,0.0347,
0735+178,185736,57875.79266,8520,45.3368,0.8071,0.0249,
0735+178,152104,57981.64133,8520,10.0446,0.7331,0.0684,
0735+178,85312,58013.37294,8520,54.7882,0.8195,0.0385,
0735+178,82839,58382.35598,4835,58.7704,0.7333,0.0745,
0735+178,104508,58382.45076,4835,32.5096,0.7685,0.0556,
0735+178,215400,58136.91885,24100,60.6313,0.6073,0.0421,
0735+178,203039,58159.86097,24100,61.2007,0.6,0.0457,
0735+178,134248,58254.57774,24100,57.8728,0.5655,0.0434,
0735+178,134458,58289.57925,24100,60.6837,0.6183,0.0777,
0735+178,95328,58290.41848,24100,45.1778,0.5564,0.0697,
0735+178,63938,58383.28387,24100,63.1332,0.5655,0.0777,
0735+178,33415,58406.15514,24100,56.5572,0.6072,0.1173,
0735+178,15658,58434.08758,24100,58.0811,0.5952,0.0563,
0735+178,55717,58434.25328,24100,47.4987,0.5982,0.0898,
0735+178,14708,58468.07981,24100,61.819,0.5815,0.0343,
0735+178,235607,58159.99997,8520,48.7383,0.7078,0.0338,
0735+178,234030,58187.98912,8520,32.6765,0.7009,0.027,
0735+178,170602,58254.71518,8520,54.1487,0.6767,0.0682,
0735+178,164947,58289.7039,8520,34.3854,0.6712,0.0316,
0735+178,104524,58383.45086,8520,33.4692,0.7237,0.0279,
0735+178,62239,58434.26839,8520,44.2137,0.746,0.0471,
0735+178,1311,58468.01182,8520,60.4704,0.6543,0.0244,
0735+178,213502,58532.90473,24100,61.5914,0.5584,0.0358,
0735+178,203445,58556.86288,24100,58.529,0.596,0.065,
0735+178,180811,58588.76109,24100,60.5608,0.5764,0.0452,
0735+178,153311,58625.65347,24100,61.3249,0.5551,0.0838,
0735+178,102950,58709.4428,24100,58.8873,0.5157,0.1076,
0735+178,40346,58809.17471,24100,58.1136,0.6109,0.0734,
0735+178,61931,58809.26896,24100,37.3858,0.4611,0.0789,
0735+178,221404,58499.92911,8520,61.0267,0.6375,0.0309,
0735+178,200339,58532.83853,8520,60.9725,0.6368,0.0209,
0735+178,184759,58556.78599,8520,62.2239,0.6288,0.0223,
0735+178,162113,58588.68407,8520,60.7924,0.6169,0.0202,
0735+178,135828,58625.58493,8520,61.0138,0.5693,0.0217,
0735+178,113542,58659.4916,8305,60.9568,0.6085,0.018,
0735+178,90228,58687.38519,8305,56.4557,0.6201,0.0237,
0735+178,73709,58709.32594,8520,56.6036,0.4238,0.0279,
0735+178,34741,58780.16658,8305,61.5304,0.6182,0.0203,
0735+178,11205,58809.05853,8305,57.5763,0.6326,0.0172,
0735+178,174352,58908.7403,6075,48.9481,0.6971,0.0103,
0735+178,143511,58960.60927,6075,51.7756,0.7415,0.0136,
0735+178,200415,58908.83831,23840,67.7767,0.6424,0.0079,
0735+178,101018,59072.42923,24100,61.4412,0.5929,0.0662,
0735+178,73058,59073.32164,8305,55.1699,0.6728,0.0215,
0735+178,53956,59104.24454,8305,56.5663,0.6816,0.0228,
0735+178,83624,59104.36402,24100,58.5173,0.6078,0.0745,
0735+178,35422,59132.17123,8305,57.1181,0.6964,0.019,
0735+178,85500,59130.37694,24100,40.5897,0.5897,0.0713,
0735+178,14936,59165.08459,8305,57.7059,0.6978,0.0157,
0735+178,22300,59198.10471,24100,58.9285,0.6404,0.0537,
0735+178,235241,59198.0034,8305,59.1156,0.7418,0.0179,
0735+178,235124,59201.00251,8305,60.1418,0.6609,0.0177,
0735+178,213325,59229.90668,8305,57.6296,0.7391,0.0155,
0735+178,1003,59230.0124,24100,59.6474,0.6769,0.0335,
0735+178,24922,59230.12302,24100,35.8127,0.6185,0.0428,
0735+178,192432,59260.81717,8305,56.7898,0.7451,0.0204,
0735+178,221506,59260.93257,24100,58.9463,0.6575,0.0385,
0735+178,173221,59291.73928,8305,57.9452,0.7081,0.0143,
0735+178,211707,59291.8923,24100,50.532,0.7238,0.0415,
0735+178,171037,59297.72418,8305,58.1546,0.7699,0.0229,
0735+178,202532,59297.8565,24100,54.5738,0.6067,0.0546,
0735+178,131936,59354.56375,8305,57.3583,0.6562,0.0185,
0735+178,163100,59354.6936,24100,55.9641,0.663,0.0547,
0735+178,103621,59391.4504,8305,55.1156,0.6976,0.0174,
0735+178,134553,59391.57895,24100,58.3171,0.6752,0.0543,
0735+178,85919,59416.38301,8305,55.2821,0.7827,0.0223,
0735+178,64817,59455.29202,8305,58.0332,0.8904,0.0162,
0735+178,92501,59455.39778,24100,59.3008,0.7998,0.0926,
0735+178,45821,59482.21565,8305,57.5914,0.8783,0.0186,
0735+178,75212,59482.33333,24100,57.8571,0.8418,0.0857,
0735+178,31824,59507.14627,8305,57.3986,0.951,0.0144,
0735+178,60354,59507.25812,24100,58.951,0.9575,0.1109,
0735+178,4006,59548.03632,8305,57.7333,0.981,0.0207,
0735+178,32547,59548.14832,24100,58.6225,0.9268,0.0508,
0735+178,54555,59548.24564,24100,37.4208,0.9062,0.103,
0735+178,231957,59568.98067,8305,58.0102,0.9964,0.0212,
0735+178,15738,59569.0871,24100,59.2161,1.0022,0.0846,
0735+178,3721,59593.03134,24100,57.6708,0.9904,0.0635,
0735+178,214736,59592.91653,8305,58.237,1.0336,0.0282,
0735+178,3721,59593.03134,24100,57.6708,0.9904,0.0635,
0735+178,215131,59631.91619,24100,59.0447,0.9496,0.0666,
0735+178,195748,59661.83722,24100,58.5943,1.0816,0.062,
0735+178,181302,59688.76446,24100,58.4489,1.141,0.0821,
0735+178,161211,59717.68055,24100,59.1706,1.4512,0.111,
0735+178,114152,59787.4928,24100,58.6619,1.112,0.1242,
0735+178,214736,59592.91653,8305,58.237,1.0336,0.0282,
0735+178,185559,59631.79736,8305,56.0429,0.999,0.024,
0735+178,165539,59661.71378,8305,55.735,1.1384,0.0218,
0735+178,153516,59688.65796,8305,58.7977,1.1253,0.0214,
0735+178,130801,59717.5557,8305,54.749,1.2468,0.0238,
0735+178,82349,59787.35833,8305,53.5083,1.2905,0.0241,
0735+178,104515,59812.45349,24100,53.4011,1.436,0.144,
0735+178,71014,59812.30724,8305,56.7836,1.2957,0.0239,
0735+178,54130,59871.24255,24100,61.4016,1.3478,0.0891,
0735+178,81052,59871.34628,24100,41.0851,1.3384,0.0945,
0735+178,10307,59908.05229,8305,57.9989,1.4677,0.0216,
0735+178,232637,59932.98528,8305,58.2007,1.3568,0.0209,
0735+178,202012,59975.85584,8305,56.1206,1.3214,0.0271,
0735+178,190820,59996.80592,8305,57.4357,1.2936,0.0199,e_flux_0
0735+178,152416,60054.65032,8305,57.8996,1.3188,0.0211,
0735+178,180601,60054.76265,8305,58.5056,1.2787,0.0582,
0735+178,131202,60088.55849,8305,58.0676,1.3187,0.0251,
0735+178,112541,60115.48463,8305,58.0442,1.282,0.0203,
0735+178,91435,60151.3936,8305,59.1756,1.3619,0.0234,
0735+178,53306,60205.2398,8305,58.1881,1.4336,0.0247,
0735+178,145012,60088.6236,24100,63.0079,1.2769,0.0594,
0735+178,135532,60115.58564,24100,59.9543,1.2422,0.0693,
0735+178,155737,60115.67042,24100,42.7795,0.9637,0.1556,
0735+178,105018,60179.457,24100,51.6874,1.2911,0.0775,
0735+178,80457,60205.34217,24100,59.6397,1.2236,0.0823,
