Name,HHMMSS,# MJD,Freq (MHz),Elev (deg),Flux (Jy),e_flux (Jy),Unnamed: 7
1156+295,211334,56700.88829,8520,36.4095,1.0597,0.0237,
1156+295,180720,57102.75905,5075,28.9302,1.3954,0.0652,
1156+295,120925,57239.51089,5075,60.8574,1.3666,0.0339,
1156+295,91939,57276.39295,5075,56.7125,1.5099,0.0433,
1156+295,65836,57301.29501,5075,49.1935,1.552,0.0815,
1156+295,15848,57371.08679,5075,44.7937,1.4224,0.035,
1156+295,100055,57239.42511,24000,39.4472,1.4756,0.2076,
1156+295,62937,57276.27839,24100,27.8645,1.9247,0.1561,
1156+295,21053,57337.09871,24100,24.6134,1.8695,0.1024,
1156+295,223933,57370.94564,24100,10.6326,1.0752,0.2668,
1156+295,205908,57056.87827,8520,27.4988,1.6496,0.037,
1156+295,190702,57101.80041,8520,38.8936,1.79,0.0389,
1156+295,214351,57101.90932,8520,65.9827,1.8016,0.0225,
1156+295,150730,57160.63408,8520,37.5548,1.6941,0.0449,
1156+295,175139,57160.74807,8520,65.9504,1.804,0.032,
1156+295,10615,57161.04782,8520,23.4365,1.7406,0.0687,
1156+295,133749,57239.572,8520,73.042,1.5129,0.0199,
1156+295,110549,57276.46642,8520,72.4495,1.6771,0.0164,
1156+295,101737,57300.43302,8520,74.622,1.7627,0.0192,
1156+295,72336,57337.31215,8520,73.8498,1.7543,0.0187,
1156+295,34752,57371.1623,8520,63.7762,1.5768,0.0177,
1156+295,22027,57401.10188,5075,68.3017,1.6457,0.0701,
1156+295,202114,57433.85238,5075,28.8795,1.5734,0.0637,
1156+295,171343,57498.72175,5075,40.7896,1.5843,0.0557,
1156+295,185540,57525.79254,5075,73.4355,1.8386,0.0612,
1156+295,131132,57559.55356,5075,40.3697,1.6171,0.0418,
1156+295,114910,57581.49637,5075,41.1118,1.7272,0.035,
1156+295,232533,57738.97984,5075,19.835,1.5732,0.0992,
1156+295,30140,57739.12991,5075,57.6562,1.7283,0.0818,
1156+295,150426,57498.63556,24100,19.5613,2.8066,0.1177,
1156+295,163521,57525.69978,24100,54.366,2.5496,0.0828,
1156+295,110242,57559.46769,24100,19.2506,1.6418,0.1445,
1156+295,94538,57581.41418,24100,20.8212,1.5583,0.1152,
1156+295,103916,57737.45125,24100,27.8265,1.8855,0.0988,
1156+295,82814,57401.35698,8520,31.5896,1.4487,0.0736,
1156+295,221102,57433.92838,8520,48.4468,1.6639,0.0291,
1156+295,202052,57468.85187,8520,53.3084,1.7782,0.0191,
1156+295,185438,57498.79165,8520,58.7272,1.9464,0.0173,
1156+295,122910,57526.52396,8520,11.2938,1.7879,0.0393,
1156+295,134530,57526.57697,8520,23.7249,1.8365,0.0465,
1156+295,144956,57559.62171,8520,57.899,2.0184,0.0209,
1156+295,164857,57559.70436,8520,73.941,1.9573,0.0231,
1156+295,132314,57581.56151,8520,57.8676,2.0154,0.0223,
1156+295,5510,57721.04196,8520,23.0938,1.5036,0.0252,
1156+295,45032,57721.20541,8520,64.1094,1.5308,0.0163,
1156+295,32453,57738.14592,8520,61.0498,1.7691,0.0206,
1156+295,71746,57738.30764,8520,63.4748,1.8362,0.0259,
1156+295,165203,57875.70557,5075,44.8734,2.2341,0.0676,
1156+295,74849,58013.32832,5075,44.7596,3.0186,0.0519,
1156+295,205915,57777.88084,24100,21.9038,2.0764,0.0808,
1156+295,224123,57778.95176,24100,40.3966,2.2287,0.0615,
1156+295,181422,57836.76635,24100,33.4804,1.9923,0.0746,
1156+295,124250,57920.5361,24100,33.2612,2.1104,0.135,
1156+295,100429,57947.42613,24100,24.226,2.2476,0.1333,
1156+295,90736,57981.38664,24100,37.638,3.0231,0.1753,
1156+295,53825,58013.24137,24100,23.1195,2.2409,0.1145,
1156+295,64842,58042.29018,24100,55.5718,2.9359,0.0769,
1156+295,15406,57778.08191,8520,70.6874,2.0503,0.0197,
1156+295,43109,57778.19097,8520,65.1667,2.1142,0.0389,
1156+295,221932,57811.9329,8520,58.3777,2.3854,0.0248,
1156+295,231030,57836.96829,8520,74.5108,2.4861,0.0296,
1156+295,194622,57875.82654,8520,72.5758,2.364,0.0221,
1156+295,174417,57920.74175,8520,74.3928,2.8955,0.0339,
1156+295,170711,57946.71599,8520,68.0765,3.2035,0.0284,
1156+295,142601,57947.60407,8520,68.1241,3.1962,0.0286,
1156+295,132540,57981.56216,8520,74.6106,3.3492,0.0252,
1156+295,94844,58013.41152,8520,65.5249,2.9996,0.0236,
1156+295,152152,58323.64318,4835,79.691,2.9522,0.0401,
1156+295,182822,58323.77246,4835,44.0116,2.8093,0.031,
1156+295,90746,58382.38315,4835,65.733,2.406,0.0461,
1156+295,112701,58382.48007,4835,80.0804,2.3825,0.0426,
1156+295,141516,58382.59669,4835,48.2243,2.5909,0.0691,
1156+295,165416,58382.70711,4835,17.4359,2.2975,0.0609,
1156+295,224904,58136.95709,24100,36.7019,3.3205,0.1237,
1156+295,211906,58159.89462,24100,36.7814,3.4982,0.0969,
1156+295,224835,58187.95676,24100,70.2677,3.809,0.2551,
1156+295,143104,58254.60867,24100,30.0676,2.3818,0.1928,
1156+295,143352,58289.61322,24100,55.5967,2.7027,0.1719,
1156+295,123035,58290.52759,24100,34.3901,1.6671,0.1164,
1156+295,72820,58383.3177,24100,45.6809,2.5476,0.4533,
1156+295,42231,58406.18866,24100,28.786,2.4253,0.2577,
1156+295,24518,58434.12114,24100,31.0232,1.692,0.1049,
1156+295,31819,58468.14031,24100,59.4961,1.9895,0.0904,
1156+295,22434,58137.10306,8520,71.3837,3.1241,0.0357,
1156+295,5654,58160.04218,8520,71.6872,3.4904,0.0284,
1156+295,3747,58188.0289,8520,72.6091,3.6618,0.0274,
1156+295,180134,58254.75376,8520,66.1305,3.0519,0.0212,
1156+295,174715,58289.74382,8520,73.4083,2.8791,0.0223,
1156+295,114246,58383.4907,8520,72.9934,2.4857,0.026,
1156+295,140531,58383.58984,8520,51.4785,2.3777,0.0315,
1156+295,71131,58434.30233,8520,73.1689,2.125,0.0227,
1156+295,5639,58468.04104,8520,34.0834,2.0739,0.0339,
1156+295,230606,58532.96516,24100,60.0525,1.504,0.0559,
1156+295,215115,58556.91318,24100,63.2656,1.5384,0.0674,
1156+295,193326,58588.81747,24100,61.3062,1.7629,0.0949,
1156+295,170400,58625.71371,24100,60.6573,1.0295,0.0784,
1156+295,171757,58625.7234,24100,62.9558,0.9518,0.0877,
1156+295,153340,58659.65097,24100,67.4762,0.7543,0.1058,
1156+295,132130,58687.55918,24100,64.1265,0.6984,0.2522,
1156+295,85630,58784.37516,24100,74.4476,0.7035,0.0927,
1156+295,204721,58532.86792,8520,35.1841,1.6757,0.0293,
1156+295,193228,58556.81592,8520,38.6414,1.669,0.0288,
1156+295,170451,58588.7134,8520,34.7718,1.6186,0.0287,
1156+295,124522,58659.53321,8305,38.2671,1.0581,0.0451,
1156+295,101650,58687.43006,8305,31.4761,0.9451,0.0408,
1156+295,84536,58709.36671,8520,30.649,0.7345,0.0841,
1156+295,54731,58758.24304,8520,33.2033,0.877,0.0888,
1156+295,45737,58780.20838,8305,39.6887,0.7214,0.0481,
1156+295,22035,58809.09933,8305,32.0709,0.7232,0.0427,
1156+295,183353,58908.77503,6075,15.8795,0.7073,0.0136,
1156+295,152215,58960.64196,6075,18.1529,0.7426,0.0136,
1156+295,210155,58908.87762,23840,43.4446,0.8808,0.0112,
1156+295,114145,59072.48992,24100,60.5179,0.9774,0.1187,
1156+295,83848,59073.36199,8305,28.6038,0.7633,0.047,
1156+295,64807,59104.28512,8305,30.5504,0.9262,0.044,
1156+295,50246,59132.21195,8305,31.3762,1.0094,0.0523,
1156+295,33925,59198.15496,24100,62.6584,1.0107,0.079,
1156+295,10137,59198.0445,8305,34.5987,0.9211,0.0503,
1156+295,10044,59201.04388,8305,36.5302,0.9062,0.0512,
1156+295,224956,59229.95304,8305,33.5568,0.9667,0.0406,
1156+295,12727,59230.06333,24100,61.6495,1.2827,0.0507,
1156+295,233130,59260.9828,24100,62.6181,1.6719,0.0727,
1156+295,184056,59291.78013,8305,32.6354,1.54,0.047,
1156+295,223055,59291.94072,24100,71.3485,2.5294,0.0789,
1156+295,181915,59297.76507,8305,32.9709,1.8308,0.0458,
1156+295,214029,59297.90571,24100,67.9065,2.51,0.087,
1156+295,142804,59354.60452,8305,31.7299,2.0342,0.0384,
1156+295,174620,59354.7431,24100,66.4447,3.1729,0.2032,
1156+295,114410,59391.49071,8305,28.5326,2.3395,0.0498,
1156+295,150317,59391.62988,24100,63.7304,3.4481,0.0979,
1156+295,100711,59416.42336,8305,28.7506,2.7454,0.0765,
1156+295,75706,59455.33303,8305,32.8155,3.0805,0.0441,
1156+295,104135,59455.44813,24100,62.1012,4.0548,0.2285,
1156+295,60656,59482.25652,8305,32.1087,3.2943,0.0448,
1156+295,90812,59482.38329,24100,64.1639,4.7572,0.3673,
1156+295,42651,59507.18702,8305,31.7942,3.5288,0.0415,
1156+295,72020,59507.30837,24100,62.6207,4.8385,0.6855,
1156+295,81341,59507.34542,24100,70.4195,4.6015,0.658,
1156+295,14838,59548.07714,8305,32.3125,3.7812,0.0493,
1156+295,44204,59548.19847,24100,63.0846,5.2267,0.1548,
1156+295,2833,59569.02152,8305,32.7438,4.219,0.0477,
1156+295,31412,59569.13745,24100,62.2233,5.8229,0.153,
1156+295,15316,59593.08125,24100,64.379,6.0181,0.1079,
1156+295,225618,59592.95747,8305,33.116,4.8383,0.0869,
1156+295,15316,59593.08125,24100,64.379,6.0181,0.1079,
1156+295,231024,59631.96721,24100,62.6345,6.175,0.1918,
1156+295,231332,59631.97033,24100,63.3609,6.4477,0.1882,
1156+295,211403,59661.88734,24100,63.1094,5.5565,0.1316,
1156+295,192915,59688.81458,24100,63.3336,4.5592,0.1503,
1156+295,172847,59717.7309,24100,62.289,3.8275,0.1739,
1156+295,125824,59787.54315,24100,63.0842,2.4227,0.2461,
1156+295,225618,59592.95747,8305,33.116,4.8383,0.0869,
1156+295,200402,59631.83783,8305,29.7946,4.3264,0.0802,
1156+295,180432,59661.75486,8305,29.5278,4.8412,0.0573,
1156+295,164407,59688.699,8305,34.0397,3.975,0.059,
1156+295,141543,59717.59596,8305,28.0314,3.7104,0.051,
1156+295,93141,59787.39871,8305,26.515,2.4745,0.0495,
1156+295,120003,59812.50263,24100,69.0633,3.1372,0.2068,
1156+295,81858,59812.34821,8305,30.9528,2.7263,0.0483,
1156+295,65928,59871.29388,24100,58.3048,3.8857,0.1393,
1156+295,21212,59908.0935,8305,32.8187,3.516,0.0475,
1156+295,3546,59933.02654,8305,33.1452,3.9662,0.0542,
1156+295,1417,59976.0125,24100,59.59,7.8729,0.2928,
1156+295,212846,59975.89668,8305,29.9965,5.1351,0.0878,
1156+295,201715,59996.84702,8305,31.9293,5.2371,0.0566,
1156+295,163320,60054.69152,8305,32.6543,4.2889,0.0494,
1156+295,123447,60115.52585,8305,32.8844,3.1189,0.0493,
1156+295,103347,60151.44183,8305,36.5181,2.1701,0.0421,
1156+295,64215,60205.28104,8305,33.1192,2.7093,0.0504,
1156+295,231626,59996.97233,24100,63.6601,6.9938,0.1665,
1156+295,160820,60088.67504,24100,52.3739,3.6125,0.1034,
1156+295,151237,60115.63635,24100,61.0689,2.934,0.0922,
1156+295,170956,60115.71783,24100,74.5451,3.0299,0.0791,
1156+295,120501,60179.50608,24100,70.578,2.2983,0.1106,
