Name,HHMMSS,# MJD,Freq (MHz),Elev (deg),Flux (Jy),e_flux (Jy),Unnamed: 7
0336-019,174504,56744.74358,5075,25.9959,2.3289,0.0251,
0336-019,214510,56679.91024,8305,28.2052,2.3185,0.0483,
0336-019,194212,56700.82486,8520,33.7264,2.3606,0.0328,
0336-019,180133,56742.75494,8520,24.5709,2.2481,0.0555,
0336-019,203007,57055.8582,5075,32.8443,1.8237,0.0326,
0336-019,164220,57102.70003,5075,37.8754,1.7893,0.0331,
0336-019,191204,57102.804,5075,16.5921,2.0026,0.0679,
0336-019,15241,57276.08256,5075,38.8831,2.4643,0.0493,
0336-019,234952,57300.99727,5075,36.3293,2.4198,0.0808,
0336-019,214814,57336.9128,5075,38.4336,2.8823,0.0404,
0336-019,134436,57161.57813,24600,30.851,3.2017,0.3819,
0336-019,60726,57240.263,24000,43.4807,3.4236,0.3816,
0336-019,34443,57276.16387,24100,43.5099,3.5409,0.0989,
0336-019,234158,57336.99528,24100,43.5725,3.178,0.0905,
0336-019,193912,57370.8267,24100,39.4965,3.1139,0.058,
0336-019,193601,57056.82056,8520,38.5287,1.8376,0.0244,
0336-019,173533,57101.73689,8520,31.9229,1.6619,0.0286,
0336-019,133606,57160.57063,8520,32.8884,2.1256,0.0286,
0336-019,24926,57240.12166,8520,28.5248,2.6752,0.0336,
0336-019,2320,57276.02023,8520,27.8637,3.0132,0.0223,
0336-019,221433,57300.93083,8520,23.2098,2.9554,0.0395,
0336-019,202211,57336.85276,8520,27.6635,2.9919,0.0203,
0336-019,183420,57370.77785,8520,31.3322,3.0756,0.0232,
0336-019,171129,57433.7206,5075,43.7467,2.5336,0.0881,
0336-019,165112,57468.70651,5075,36.5633,2.9139,0.0491,
0336-019,112734,57498.48136,5075,39.8811,2.9605,0.045,
0336-019,61518,57560.26449,5075,32.2771,2.6829,0.0477,
0336-019,55749,57582.25236,5075,39.9287,2.7174,0.0485,
0336-019,175924,57738.75332,5075,27.7415,2.7208,0.0445,
0336-019,210558,57738.88288,5075,43.7626,2.5096,0.0617,
0336-019,124712,57468.54061,24100,36.8328,2.6694,0.1373,
0336-019,130239,57498.55098,24100,43.6216,2.6543,0.0926,
0336-019,141623,57525.60218,24100,26.5323,2.1174,0.1081,
0336-019,80040,57581.34127,24100,42.905,2.6304,0.1124,
0336-019,173848,57737.74258,24100,25.042,1.9955,0.0843,
0336-019,230236,57737.96367,24100,37.2889,2.7099,0.1488,
0336-019,170206,57400.71382,8520,34.659,2.9675,0.0181,
0336-019,133047,57433.5671,8520,23.0716,2.7062,0.0459,
0336-019,101717,57498.4324,8520,32.1184,2.8949,0.0215,
0336-019,92942,57526.39934,8520,39.2405,2.8254,0.025,
0336-019,45017,57560.20529,8520,19.5807,2.6368,0.053,
0336-019,34509,57582.16007,8520,23.0325,2.5731,0.0314,
0336-019,20725,57721.09211,8520,21.0183,2.3649,0.0298,
0336-019,4757,57738.03693,8520,23.0388,2.5407,0.0248,
0336-019,161923,57777.68386,5075,34.9327,2.075,0.0402,
0336-019,184954,57777.791,24100,43.4926,2.0919,0.0521,
0336-019,175634,57778.75395,24100,43.3461,2.292,0.0527,
0336-019,132421,57811.56493,24100,30.2259,1.5384,0.0605,
0336-019,154607,57837.66337,24100,40.8778,1.8277,0.1023,
0336-019,95554,57920.42018,24100,42.4146,2.1893,0.1159,
0336-019,73924,57947.3254,24100,43.5607,2.2733,0.0962,
0336-019,64254,57981.28615,24100,38.9497,2.324,0.0931,
0336-019,235300,58043.00148,24100,41.2578,2.2526,0.051,
0336-019,34434,58043.16229,24100,31.292,2.0556,0.0755,
0336-019,115257,57837.49873,8520,31.0823,2.0536,0.0262,
0336-019,90258,57875.38069,8520,28.1728,2.1243,0.0269,
0336-019,74747,57920.32849,8520,40.2288,2.2142,0.0319,
0336-019,40631,57947.17482,8520,26.1885,2.434,0.0261,
0336-019,35652,57982.16812,8520,41.2147,2.3265,0.026,
0336-019,42304,58325.18643,4835,42.5838,2.1197,0.0382,
0336-019,73222,58325.31789,4835,48.023,2.1289,0.0339,
0336-019,201425,58136.8497,24100,40.2876,2.1283,0.066,
0336-019,164048,58159.70136,24100,42.8606,2.2261,0.0577,
0336-019,141442,58224.59755,24100,41.6132,1.7525,0.0982,
0336-019,113649,58254.49025,24100,43.3364,1.7587,0.0989,
0336-019,71533,58290.30881,24100,39.4455,1.9586,0.0921,
0336-019,22300,58383.10564,24100,43.575,2.1767,0.1006,
0336-019,14047,58406.07635,24100,43.2882,2.003,0.2446,
0336-019,233747,58438.98881,24100,43.13,1.8123,0.0559,
0336-019,1158,58434.01467,24100,42.3722,1.9219,0.1025,
0336-019,190622,58467.79774,24100,35.684,1.6387,0.075,
0336-019,141851,58159.60005,8520,27.659,2.2475,0.0226,
0336-019,104708,58224.45303,8520,33.6838,2.2486,0.0251,
0336-019,84657,58254.36956,8520,33.4004,2.1842,0.0251,
0336-019,926,58383.01017,8520,32.0443,2.0001,0.0242,
0336-019,223414,58406.94407,8520,31.9331,2.0701,0.023,
0336-019,203352,58438.86049,8520,32.6566,2.0643,0.0314,
0336-019,175751,58467.7502,8520,26.3035,1.9793,0.0497,
0336-019,150335,58532.62914,24100,37.1202,1.4601,0.0795,
0336-019,133714,58556.56917,24100,37.9652,1.5235,0.1088,
0336-019,93141,58626.39866,24100,40.6518,1.2448,0.1407,
0336-019,70029,58659.29365,24100,38.7815,1.3349,0.1627,
0336-019,91337,58659.3861,24100,43.1297,1.2149,0.151,
0336-019,50601,58688.21416,24100,38.7376,1.1213,0.1526,
0336-019,34947,58710.16122,24100,39.6835,1.1604,0.1176,
0336-019,3545,58758.02647,24100,39.2041,1.052,0.1313,
0336-019,24853,58758.11893,24100,42.9435,0.9967,0.1447,
0336-019,232129,58776.9749,24100,39.2419,1.1374,0.1541,
0336-019,231413,58779.96986,24100,39.6558,0.3278,0.1809,
0336-019,212302,58808.89265,24100,39.8999,1.1272,0.2925,
0336-019,161049,58499.67587,8520,29.0755,1.751,0.0302,
0336-019,134322,58532.57348,8520,26.4689,1.7457,0.0263,
0336-019,121400,58556.51142,8520,27.2182,1.7637,0.0283,
0336-019,100537,58588.42226,8520,26.8344,1.5662,0.0437,
0336-019,54528,58659.2455,8305,30.4026,1.6463,0.0281,
0336-019,35427,58688.16839,8305,30.8159,1.4506,0.0319,
0336-019,22913,58710.10919,8520,30.9892,1.5268,0.0209,
0336-019,232508,58757.98136,8520,31.6187,1.3733,0.046,
0336-019,220719,58776.92732,8305,31.1955,1.2533,0.0267,
0336-019,200331,58808.84134,8305,31.4667,1.0619,0.0222,
0336-019,142130,58908.59976,6075,39.8011,1.18,0.0127,
0336-019,102506,58960.43559,6075,35.3041,1.171,0.0179,
0336-019,154536,58908.65797,23840,47.7494,1.0253,0.009,
0336-019,34954,59073.16131,24100,38.8852,1.2956,0.1773,
0336-019,22336,59073.1053,8305,28.955,0.9772,0.0288,
0336-019,3221,59104.02805,8305,30.4604,0.9193,0.0234,
0336-019,15217,59104.07963,24100,39.2851,1.4973,0.1505,
0336-019,40739,59104.17364,24100,42.8208,1.1132,0.2009,
0336-019,225305,59130.95909,8305,31.4044,0.9898,0.0227,
0336-019,1131,59131.00964,24100,39.7667,1.1625,0.0939,
0336-019,321,59132.00397,24100,39.3926,1.3112,0.1202,
0336-019,21622,59132.09634,24100,42.8804,1.4891,0.1225,
0336-019,203205,59164.86118,8305,30.395,0.9448,0.0315,
0336-019,194918,59197.82755,24100,39.8708,0.9863,0.1133,
0336-019,220220,59197.91993,24100,42.6239,0.9349,0.0954,
0336-019,182718,59197.77453,8305,31.0812,0.9707,0.0233,
0336-019,161339,59230.68171,8305,30.5419,0.884,0.0233,
0336-019,174729,59230.74296,24100,40.5267,0.8676,0.0671,
0336-019,142403,59261.6056,8305,32.2121,1.0038,0.0235,
0336-019,153347,59260.65012,24100,39.1732,0.8234,0.0748,
0336-019,175420,59260.74771,24100,42.6344,0.8599,0.0648,
0336-019,121318,59292.51479,8305,31.0141,0.9173,0.026,
0336-019,133136,59292.56526,24100,39.5046,0.7095,0.0938,
0336-019,115824,59297.50446,8305,31.6654,0.9672,0.0278,
0336-019,133434,59297.56732,24100,41.3186,0.6559,0.074,
0336-019,80827,59354.34476,8305,30.8699,0.8638,0.0251,
0336-019,114805,59354.49338,24100,42.4674,0.5994,0.1458,
0336-019,54118,59391.24258,8305,30.6403,0.8872,0.0247,
0336-019,65832,59391.2923,24100,39.1597,0.6086,0.1159,
0336-019,90728,59391.38184,24100,43.1561,0.4744,0.1504,
0336-019,35823,59416.17111,8305,29.9926,0.8616,0.0291,
0336-019,12625,59455.06557,8305,30.1841,0.9638,0.0573,
0336-019,12716,59456.06616,8305,30.8483,0.8316,0.0255,
0336-019,24800,59455.11831,24100,39.2606,0.9744,0.2347,
0336-019,235048,59481.99918,8305,31.6368,0.7909,0.0202,
0336-019,220546,59506.92623,8305,30.7107,0.7829,0.0271,
0336-019,192651,59547.81588,8305,31.0253,0.7324,0.0266,
0336-019,180442,59568.75883,8305,31.0813,0.7697,0.0244,
0336-019,201104,59593.84267,24100,42.1038,0.4806,0.1018,
0336-019,161940,59593.68589,8305,30.1472,0.7686,0.0333,
0336-019,201104,59593.84267,24100,42.1038,0.4806,0.1018,
0336-019,150830,59632.63256,24100,39.2901,0.5706,0.1173,
0336-019,145033,59662.62009,24100,43.7494,1.1781,0.2925,
0336-019,145413,59662.62264,24100,43.7133,0.6031,0.1273,
0336-019,113836,59689.48679,24100,40.5095,0.9484,0.2141,
0336-019,161940,59593.68589,8305,30.1472,0.7686,0.0333,
0336-019,135712,59632.58695,8305,31.6446,0.6324,0.0239,
0336-019,115119,59662.49953,8305,30.5599,0.709,0.03,
0336-019,102605,59689.44035,8305,33.3593,0.66,0.0283,
0336-019,83006,59718.35979,8305,33.1041,0.6374,0.0252,
0336-019,34709,59787.16331,8305,31.5634,0.6952,0.0255,
0336-019,234327,59870.99016,24100,40.5496,1.4571,0.1572,
0336-019,23628,59871.11031,24100,39.1984,1.3548,0.1719,
0336-019,223218,59870.94466,8305,33.5847,0.6955,0.0265,
0336-019,194941,59907.83173,8305,31.3247,0.6463,0.0268,
0336-019,210651,59907.88141,24100,39.614,1.434,0.129,
0336-019,182519,59932.77313,8305,33.1698,0.6469,0.0243,
0336-019,194649,59932.82583,24100,41.0905,1.3085,0.1315,
0336-019,171023,59972.71719,24100,41.143,1.7224,0.1164,
0336-019,155633,59972.66983,8305,34.2477,0.648,0.0284,
0336-019,141335,59997.59833,8305,33.6627,0.6386,0.0243,
0336-019,95918,60055.42175,8305,30.1557,0.769,0.0287,
0336-019,61416,60116.26546,8305,32.1796,0.9051,0.026,
0336-019,34844,60152.1644,8305,31.6452,1.1077,0.0617,
0336-019,15815,60179.08767,8305,31.0543,0.9853,0.029,
0336-019,244,60206.00745,8305,29.7484,1.142,0.0272,
0336-019,152544,59997.64453,24100,40.6725,1.7008,0.1091,
0336-019,100435,60088.42149,24100,42.9062,2.6497,0.1769,
0336-019,73805,60116.31977,24100,40.6959,2.3393,0.1919,
0336-019,50923,60152.2165,22664,40.1172,2.5527,0.1336,
0336-019,31856,60179.1398,24100,39.7445,2.39,0.1566,
0336-019,12928,60206.06377,24100,39.4522,2.422,0.1533,
