Name,HHMMSS,# MJD,Freq (MHz),Elev (deg),Flux (Jy),e_flux (Jy),Unnamed: 7
0736+017,124222,57581.53313,8520,43.8553,1.3197,0.0244,
0736+017,233346,57720.98541,8520,34.0593,1.1148,0.0199,
0736+017,31948,57721.14238,8520,44.7821,1.1159,0.0175,
0736+017,15509,57738.0836,8520,45.8596,1.1096,0.0202,
0736+017,60232,57738.25539,8520,12.7714,0.9386,0.0821,
0736+017,202302,57777.85568,24100,39.0081,1.9157,0.0614,
0736+017,220445,57778.92632,24100,46.8594,1.7909,0.1131,
0736+017,173753,57836.74099,24100,45.2113,1.5904,0.0566,
0736+017,120621,57920.51075,24100,45.1418,2.012,0.1215,
0736+017,92813,57947.40094,24100,40.5783,1.9075,0.0977,
0736+017,83101,57981.36123,24100,46.4178,2.0644,0.0884,
0736+017,50209,58013.21618,24100,39.8504,1.9762,0.0902,
0736+017,61140,58042.26445,24100,44.6155,1.7463,0.0563,
0736+017,13536,58043.07274,24100,27.5609,1.5338,0.0643,
0736+017,11141,57778.05244,8520,34.5795,1.1557,0.0239,
0736+017,213058,57811.89917,8520,44.2216,1.2751,0.0215,
0736+017,221904,57836.93257,8520,25.6013,1.3291,0.0394,
0736+017,190406,57875.79718,8520,32.0366,1.5627,0.0303,
0736+017,165304,57920.70618,8520,24.9143,1.6532,0.0459,
0736+017,161719,57946.68135,8520,13.6357,1.5619,0.0339,
0736+017,133702,57947.57005,8520,38.04,1.6523,0.0265,
0736+017,123345,57981.5261,8520,28.0409,1.7233,0.0448,
0736+017,85945,58013.37749,8520,40.1506,1.6108,0.0257,
0736+017,71106,58322.30212,4835,31.4407,0.7976,0.0415,
0736+017,123040,58324.52403,4835,44.4315,1.1325,0.045,
0736+017,53736,58325.23719,4835,15.8288,0.7828,0.0388,
0736+017,83035,58325.35732,4835,46.2954,0.7573,0.0383,
0736+017,83335,58382.3594,4835,45.7202,1.2663,0.04,
0736+017,104959,58382.45412,4835,22.1646,1.2778,0.0753,
0736+017,221228,58136.93168,24100,46.1957,0.7161,0.0438,
0736+017,204233,58159.86923,24100,46.2148,0.7018,0.0501,
0736+017,135441,58254.58599,24100,44.1012,1.8956,0.0897,
0736+017,135652,58289.5875,24100,44.5773,2.605,0.1739,
0736+017,100516,58290.42669,24100,34.2295,2.2588,0.1266,
0736+017,65133,58383.29213,24100,46.9867,2.5289,0.1289,
0736+017,34608,58406.1634,24100,43.1881,2.9009,0.2915,
0736+017,20852,58434.09584,24100,44.2406,2.0183,0.0995,
0736+017,14200,58468.07248,24100,46.5761,1.114,0.0685,
0736+017,238,58160.0045,8520,35.0426,0.958,0.0281,
0736+017,234658,58187.99361,8520,20.3301,0.8316,0.0327,
0736+017,171235,58254.71973,8520,39.6355,0.651,0.136,
0736+017,165615,58289.70839,8520,21.9578,0.903,0.0336,
0736+017,105152,58383.45535,8520,21.082,1.6973,0.0404,
0736+017,62909,58434.2729,8520,31.0338,1.8423,0.0296,
0736+017,943,58468.00844,8520,44.752,1.5032,0.0312,
0736+017,212954,58532.89741,24100,46.4537,0.6654,0.0794,
0736+017,202938,58556.85556,24100,44.5903,0.9721,0.0724,
0736+017,180303,58588.75376,24100,45.87,1.2381,0.0911,
0736+017,152804,58625.64614,24100,46.3077,1.5983,0.1564,
0736+017,120024,58687.50193,24100,44.1624,2.4064,0.6432,
0736+017,35840,58809.16739,24100,44.3157,2.8044,0.1935,
0736+017,61431,58809.26173,24100,27.4879,2.1871,0.1749,
0736+017,221037,58499.92573,8520,45.1966,1.0975,0.0387,
0736+017,200011,58532.83516,8520,45.1528,0.8629,0.0269,
0736+017,184431,58556.78262,8520,46.1708,0.7733,0.0389,
0736+017,161745,58588.68069,8520,45.0072,0.6607,0.0282,
0736+017,135500,58625.58156,8520,45.185,0.7026,0.032,
0736+017,112642,58659.48243,8305,44.572,0.7612,0.0308,
0736+017,85328,58687.37603,8305,40.6347,0.8813,0.0236,
0736+017,72810,58709.31678,8520,40.7617,0.779,0.0257,
0736+017,33708,58780.15635,8305,44.9994,1.612,0.0269,
0736+017,10305,58809.04937,8305,41.6067,1.8885,0.0212,
0736+017,143208,58960.60715,6075,39.1151,1.9575,0.0172,
0736+017,195953,58908.83454,23840,51.6309,2.7102,0.0135,
0736+017,100509,59072.4219,24100,46.3775,2.6213,0.1516,
0736+017,72158,59073.3125,8305,39.5166,1.8116,0.0298,
0736+017,53057,59104.23539,8305,40.7322,1.7687,0.0319,
0736+017,83118,59104.35672,24100,44.5906,3.0073,0.2153,
0736+017,34523,59132.16207,8305,41.2111,1.8945,0.0218,
0736+017,84959,59130.3697,24100,30.3597,2.3593,0.2085,
0736+017,64633,59132.28397,24100,44.1876,3.2055,0.2351,
0736+017,14035,59165.07542,8305,41.7197,1.7135,0.0209,
0736+017,21752,59198.09739,24100,44.8555,2.1335,0.0948,
0736+017,234341,59197.99423,8305,42.9448,1.7113,0.0238,
0736+017,234223,59200.99333,8305,43.845,1.6022,0.0232,
0736+017,212424,59229.89751,8305,41.6523,1.5265,0.0212,
0736+017,455,59230.00506,24100,45.3143,1.7092,0.0768,
0736+017,24422,59230.1158,24100,26.0509,1.6051,0.0882,
0736+017,191532,59260.80803,8305,40.925,1.4617,0.0618,
0736+017,220958,59260.92524,24100,44.8676,1.7304,0.1722,
0736+017,5006,59261.03644,24100,24.8191,1.5707,0.1088,
0736+017,172321,59291.73012,8305,41.9244,1.3674,0.0238,
0736+017,211202,59291.88501,24100,38.7246,1.8975,0.0899,
0736+017,170137,59297.71502,8305,42.1084,1.4402,0.0239,
0736+017,202027,59297.84918,24100,41.822,2.039,0.0875,
0736+017,131037,59354.5546,8305,41.4162,1.8511,0.0229,
0736+017,162553,59354.6863,24100,42.8274,1.8366,0.1664,
0736+017,102722,59391.44124,8305,39.4665,1.6209,0.0237,
0736+017,134040,59391.57156,24100,44.4591,1.6263,0.1409,
0736+017,85021,59416.37386,8305,39.6147,1.5493,0.0277,
0736+017,120112,59416.50249,24100,44.5456,1.6859,0.2629,
0736+017,63918,59455.28285,8305,42.0029,1.4139,0.0229,
0736+017,91954,59455.39047,24100,45.0966,1.7839,0.2227,
0736+017,114237,59455.48958,24100,28.1394,1.3417,0.2241,
0736+017,44921,59482.20649,8305,41.6225,1.4558,0.0255,
0736+017,74705,59482.32601,24100,44.1444,1.8027,0.1891,
0736+017,30923,59507.1371,8305,41.4518,1.5512,0.0233,
0736+017,55846,59507.25079,24100,44.8714,2.6057,0.2251,
0736+017,3107,59548.02717,8305,41.7455,1.9872,0.029,
0736+017,32041,59548.14101,24100,44.6541,2.5323,0.1442,
0736+017,231056,59568.9715,8305,41.9837,2.0594,0.0267,
0736+017,15231,59569.07979,24100,45.0382,2.4907,0.1987,
0736+017,41434,59569.17843,24100,28.1166,2.117,0.1798,
0736+017,3215,59593.02404,24100,44.0103,2.3761,0.1126,
0736+017,24147,59593.114,24100,27.8683,2.1369,0.185,
0736+017,213836,59592.90737,8305,42.1802,2.1493,0.0413,
0736+017,3215,59593.02404,24100,44.0103,2.3761,0.1126,
0736+017,24147,59593.114,24100,27.8683,2.1369,0.185,
0736+017,214624,59631.90888,24100,44.9277,1.7945,0.1803,
0736+017,195241,59661.8299,24100,44.6306,1.8056,0.124,
0736+017,180754,59688.75714,24100,44.5329,1.0187,0.1505,
0736+017,113644,59787.48549,24100,44.6788,1.4025,0.2272,
0736+017,213836,59592.90737,8305,42.1802,2.1493,0.0413,
0736+017,184659,59631.78819,8305,40.2722,1.9649,0.0384,
0736+017,164640,59661.70464,8305,40.0079,1.9927,0.028,
0736+017,152615,59688.6488,8305,42.6666,1.5892,0.0266,
0736+017,125902,59717.54656,8305,39.1502,1.3431,0.0293,
0736+017,81448,59787.34917,8305,38.0616,1.1385,0.0239,
0736+017,104009,59812.4462,24100,40.9524,1.7581,0.2942,
0736+017,70111,59812.29805,8305,40.9145,1.2108,0.0264,
0736+017,80550,59871.33903,24100,30.8008,2.0956,0.1765,
0736+017,5404,59908.0431,8305,41.9718,1.5518,0.0257,
0736+017,231733,59932.97609,8305,42.1454,1.5928,0.031,
0736+017,201110,59975.84665,8305,40.3382,1.4346,0.0297,
0736+017,185918,59996.79673,8305,41.4782,1.3673,0.0247,
0736+017,151512,60054.64112,8305,41.8815,1.2888,0.0234,
0736+017,175657,60054.75344,8305,44.7618,1.1872,0.0784,
0736+017,130259,60088.54929,8305,42.0268,1.0233,0.0278,
0736+017,111638,60115.47544,8305,42.0089,0.9099,0.0258,
0736+017,90532,60151.3844,8305,42.9937,0.9783,0.0247,
0736+017,52403,60205.2306,8305,42.1346,1.1069,0.0274,
0736+017,215458,59996.91481,24100,44.3931,1.4628,0.1399,
0736+017,144501,60088.61624,24100,47.0476,0.8831,0.1326,
0736+017,135024,60115.57831,24100,45.5026,0.9969,0.1518,
0736+017,104508,60179.44965,24100,39.6351,1.5938,0.1753,
0736+017,75944,60205.33479,24100,45.3112,1.3754,0.1784,
