Name,HHMMSS,# MJD,Freq (MHz),Elev (deg),Flux (Jy),e_flux (Jy),Unnamed: 7
0716+714,212722,56700.89801,8520,63.0502,1.4541,0.022,
0716+714,194704,56742.82841,8520,61.1198,1.0939,0.048,
0716+714,221743,57055.9333,5075,62.932,1.6435,0.064,
0716+714,182107,57102.76902,5075,63.0962,1.7115,0.0265,
0716+714,200307,57161.83982,5075,45.1465,1.4931,0.047,
0716+714,122728,57239.52371,5075,56.6556,1.7053,0.0553,
0716+714,93729,57276.40566,5075,58.2784,1.3901,0.0317,
0716+714,71603,57301.30744,5075,60.7067,1.431,0.0386,
0716+714,52608,57337.23111,5075,58.9928,1.3249,0.0436,
0716+714,21556,57371.09902,5075,61.7907,1.1585,0.0375,
0716+714,163931,57161.69977,24600,59.715,2.2333,0.3247,
0716+714,102656,57239.44347,24000,62.3905,2.6583,0.3254,
0716+714,65511,57276.29651,24100,63.1789,2.0487,0.1455,
0716+714,23624,57337.1168,24100,62.9607,2.1179,0.0681,
0716+714,224408,57370.95541,24100,59.0033,2.0254,0.072,
0716+714,211234,57056.88778,8520,63.0016,2.1871,0.0231,
0716+714,192055,57101.81021,8520,62.8127,1.991,0.019,
0716+714,153725,57160.65502,8520,62.6168,1.5727,0.0362,
0716+714,11339,57161.05514,8520,27.0904,1.5376,0.0339,
0716+714,24423,57161.11816,8520,25.8376,1.5856,0.0316,
0716+714,40447,57161.174,8520,26.6266,1.5388,0.0476,
0716+714,44557,57161.2026,8520,27.7094,1.5939,0.0419,
0716+714,135831,57239.58655,8520,49.599,1.8905,0.0222,
0716+714,112626,57276.48092,8520,50.1311,1.3699,0.0201,
0716+714,103910,57300.44811,8520,46.3562,1.4333,0.0223,
0716+714,74429,57337.32679,8520,48.7064,1.3485,0.0193,
0716+714,40800,57371.17646,8520,55.1419,1.3196,0.0217,
0716+714,203647,57433.86361,5075,63.1151,1.2052,0.0327,
0716+714,184819,57468.78826,5075,63.1782,0.8585,0.0378,
0716+714,172827,57498.73246,5075,62.5724,1.3302,0.0387,
0716+714,132615,57559.56426,5075,62.6345,1.2223,0.0369,
0716+714,120355,57581.50709,5075,62.5275,1.0702,0.0334,
0716+714,72440,57720.31309,5075,44.8873,1.2543,0.041,
0716+714,162504,57720.68836,5075,28.4844,1.3034,0.104,
0716+714,150418,57738.63228,5075,28.1161,1.253,0.0541,
0716+714,152939,57468.65359,24100,55.7446,1.1628,0.0439,
0716+714,152901,57498.65264,24100,62.1722,3.8465,0.1399,
0716+714,170240,57525.72138,24100,58.1189,1.8124,0.0636,
0716+714,101012,57581.43125,24100,62.4101,1.9236,0.0984,
0716+714,93031,57737.4036,24100,31.126,1.9073,0.1097,
0716+714,190123,57737.80004,24100,42.6163,2.2681,0.0789,
0716+714,223035,57433.94213,8520,60.7392,1.3459,0.0267,
0716+714,204035,57468.86574,8520,59.2631,0.975,0.0368,
0716+714,191313,57498.80467,8520,57.3843,1.8299,0.0191,
0716+714,112227,57526.47776,8520,53.7079,1.3962,0.0247,
0716+714,123717,57526.52982,8520,58.8867,1.3435,0.0202,
0716+714,150830,57559.63473,8520,57.7045,1.4628,0.024,
0716+714,25631,57721.12637,8520,62.3996,1.5278,0.0202,
0716+714,71514,57721.30605,8520,45.1972,1.4912,0.0344,
0716+714,13607,57738.07054,8520,62.7518,1.4741,0.018,
0716+714,54041,57738.24038,8520,47.4226,1.4308,0.0317,
0716+714,110750,57738.46756,8520,27.3535,1.5419,0.0289,
0716+714,212355,57777.89805,24100,62.5777,1.0595,0.0499,
0716+714,223530,57777.94274,24100,63.1047,1.1431,0.0746,
0716+714,230618,57778.96916,24100,62.2752,0.9477,0.04,
0716+714,145653,57811.62928,24100,46.1848,0.8062,0.0406,
0716+714,170605,57811.71901,24100,56.2167,0.8467,0.0411,
0716+714,183903,57836.78358,24100,63.0964,1.3993,0.0628,
0716+714,130905,57920.55443,24100,63.1037,4.0401,0.2028,
0716+714,102850,57947.44313,24100,62.8956,4.1044,0.2238,
0716+714,93227,57981.40397,24100,62.7209,5.9512,0.3471,
0716+714,60249,58013.25839,24100,62.7702,2.9175,0.0976,
0716+714,71414,58042.308,24100,58.0635,1.8525,0.0564,
0716+714,21232,58043.09848,24100,57.5026,1.92,0.055,
0716+714,21745,57778.09843,8520,51.1908,0.8801,0.0567,
0716+714,45327,57778.20656,8520,38.9907,0.9976,0.031,
0716+714,233337,57836.98445,8520,45.7571,0.7069,0.0369,
0716+714,200834,57875.84206,8520,49.9067,1.4613,0.0494,
0716+714,180728,57920.75796,8520,45.4271,1.9081,0.0437,
0716+714,173001,57946.73196,8520,40.3958,1.8712,0.0395,
0716+714,144748,57947.61931,8520,52.8786,1.9523,0.028,
0716+714,134859,57981.57846,8520,46.9366,2.7254,0.0483,
0716+714,101024,58013.42667,8520,54.2517,2.1477,0.0269,
0716+714,170026,58323.71178,4835,31.2752,1.4859,0.0407,
0716+714,183857,58323.7802,4835,24.7399,1.5282,0.0349,
0716+714,211904,58323.89139,4835,18.6453,1.5508,0.0386,
0716+714,231621,58324.97282,4835,18.8018,1.3579,0.0429,
0716+714,55309,58325.24838,4835,42.8364,1.4354,0.0379,
0716+714,114004,58382.48931,4835,38.1511,1.6186,0.0665,
0716+714,170443,58382.71475,4835,19.0847,1.4312,0.0453,
0716+714,231352,58136.9744,24100,62.8358,2.3342,0.0843,
0716+714,214356,58159.91194,24100,62.822,1.3312,0.0472,
0716+714,231456,58187.97348,24100,51.2322,2.1107,0.1605,
0716+714,155412,58254.66908,24100,62.1665,2.4899,0.2817,
0716+714,145925,58289.63104,24100,58.0359,3.0938,0.1936,
0716+714,75330,58383.33526,24100,61.1386,4.5885,0.8,
0716+714,44701,58406.20576,24100,63.1996,4.0602,0.3767,
0716+714,30952,58434.13829,24100,63.2076,3.8392,0.2059,
0716+714,13109,58468.06689,24100,62.8528,2.2998,0.0618,
0716+714,24637,58137.11849,8520,50.8759,1.5402,0.0222,
0716+714,11905,58160.0577,8520,50.6439,1.2272,0.0306,
0716+714,10124,58188.04541,8520,43.2503,1.4166,0.0299,
0716+714,182313,58254.76891,8520,53.9112,1.6612,0.0228,
0716+714,181044,58289.76024,8520,44.0006,1.8746,0.0229,
0716+714,120619,58383.50717,8520,43.5921,2.4745,0.0265,
0716+714,142635,58383.60457,8520,33.6453,2.4502,0.0371,
0716+714,75442,58435.33243,8520,47.3604,2.8434,0.0271,
0716+714,205,58468.00327,8520,62.3021,1.6791,0.0326,
0716+714,211906,58532.89184,24100,62.7766,1.9456,0.061,
0716+714,201744,58556.84924,24100,61.7876,1.5079,0.0627,
0716+714,175224,58588.74829,24100,62.4372,1.7439,0.08,
0716+714,151719,58625.6406,24100,62.6914,2.7192,0.1553,
0716+714,140121,58659.58784,24100,60.5355,2.0053,0.2052,
0716+714,115000,58687.49664,24100,61.502,2.4033,0.6037,
0716+714,101415,58709.43015,24100,61.865,1.3051,0.1044,
0716+714,73922,58784.32259,24100,53.3522,1.5566,0.1352,
0716+714,34815,58809.16209,24100,61.5931,1.4859,0.1089,
0716+714,60509,58809.25715,24100,53.0395,1.3114,0.1164,
0716+714,220304,58499.92061,8520,62.4991,1.8872,0.0319,
0716+714,195238,58532.83003,8520,62.478,1.3638,0.0314,
0716+714,183710,58556.77762,8520,62.9126,1.3173,0.0295,
0716+714,161011,58588.67554,8520,62.4127,1.1805,0.0275,
0716+714,134727,58625.57643,8520,62.4929,1.5763,0.0269,
0716+714,111859,58659.47334,8305,62.0332,1.7483,0.0396,
0716+714,84741,58687.36827,8305,60.2251,1.7278,0.0449,
0716+714,72223,58709.30902,8520,60.2868,0.8596,0.0326,
0716+714,32929,58780.14729,8305,62.2427,1.1305,0.0433,
0716+714,5713,58809.04155,8305,60.6867,1.1164,0.0362,
0716+714,173533,58908.73463,6075,52.6497,1.8862,0.013,
0716+714,142608,58960.6031,6075,53.5877,1.4375,0.0182,
0716+714,195207,58908.82926,23840,58.1067,3.4256,0.0141,
0716+714,213058,58908.89791,23840,56.534,3.6983,0.0159,
0716+714,95423,59072.41634,24100,62.7419,0.9292,0.0806,
0716+714,122533,59072.52132,24100,54.6762,0.9512,0.0968,
0716+714,52510,59104.22762,8305,60.2714,1.422,0.0546,
0716+714,82051,59104.35139,24100,61.7441,1.8464,0.1188,
0716+714,33933,59132.15428,8305,60.4988,1.0523,0.0412,
0716+714,83708,59130.3627,24100,54.7117,0.9515,0.0833,
0716+714,63609,59132.27869,24100,61.527,1.2408,0.125,
0716+714,13443,59165.06759,8305,60.7389,1.0312,0.0406,
0716+714,20723,59198.09204,24100,61.8901,0.6554,0.0499,
0716+714,233742,59197.98633,8305,61.3185,0.6999,0.0413,
0716+714,233435,59200.98417,8305,61.6769,0.6885,0.0376,
0716+714,211832,59229.88968,8305,60.7029,0.7321,0.0367,
0716+714,235408,59229.9995,24100,62.15,0.7318,0.0415,
0716+714,23503,59230.11125,24100,52.3496,0.6741,0.0426,
0716+714,215930,59260.91989,24100,61.8919,0.8999,0.046,
0716+714,4050,59261.03193,24100,51.7471,0.8914,0.0474,
0716+714,171728,59291.72228,8305,60.8314,1.0005,0.0364,
0716+714,205935,59291.87829,24100,58.8295,1.2997,0.0547,
0716+714,231244,59291.97075,24100,49.0616,1.2752,0.0539,
0716+714,165543,59297.70717,8305,60.918,1.1284,0.0503,
0716+714,200814,59297.84263,24100,60.3814,1.3309,0.0542,
0716+714,130446,59354.54679,8305,60.5923,1.1433,0.0343,
0716+714,161346,59354.67981,24100,60.8946,1.5537,0.0884,
0716+714,182532,59354.7713,24100,52.1889,1.4804,0.1018,
0716+714,102141,59391.43353,8305,59.6665,1.3124,0.0624,
0716+714,133015,59391.56625,24100,61.6759,1.2477,0.0652,
0716+714,84439,59416.36615,8305,59.7366,0.9508,0.0525,
0716+714,115047,59416.49717,24100,61.7246,0.957,0.1495,
0716+714,63324,59455.275,8305,60.8735,1.1865,0.039,
0716+714,90922,59455.38509,24100,62.0184,1.3392,0.1146,
0716+714,113315,59455.48501,24100,53.3562,1.3971,0.1314,
0716+714,44330,59482.19869,8305,60.6937,1.2292,0.0336,
0716+714,73641,59482.32072,24100,61.5082,1.7361,0.1295,
0716+714,94722,59482.41147,24100,53.3475,1.5326,0.1527,
0716+714,30333,59507.12928,8305,60.611,1.1888,0.042,
0716+714,54816,59507.24543,24100,61.8951,1.2041,0.1169,
0716+714,80212,59507.3382,24100,53.7162,1.2181,0.2063,
0716+714,2514,59548.01934,8305,60.7487,1.3857,0.0459,
0716+714,31014,59548.13568,24100,61.7832,1.4772,0.092,
0716+714,53134,59548.23383,24100,53.0724,1.339,0.0806,
0716+714,230502,59568.96365,8305,60.861,1.1694,0.0575,
0716+714,14200,59569.07442,24100,61.9883,0.9682,0.0878,
0716+714,2152,59593.01877,24100,61.4345,0.8045,0.0762,
0716+714,23225,59593.10942,24100,53.2361,0.6748,0.0711,
0716+714,213241,59592.89951,8305,60.9528,0.9076,0.0776,
0716+714,2152,59593.01877,24100,61.4345,0.8045,0.0762,
0716+714,23225,59593.10942,24100,53.2361,0.6748,0.0711,
0716+714,213554,59631.90351,24100,61.9306,0.9364,0.0841,
0716+714,194213,59661.82457,24100,61.7703,0.8496,0.0814,
0716+714,175727,59688.75181,24100,61.7161,0.9076,0.0944,
0716+714,201842,59688.8499,24100,52.9454,1.053,0.091,
0716+714,155634,59717.66786,24100,61.9719,0.9634,0.1135,
0716+714,213241,59592.89951,8305,60.9528,0.9076,0.0776,
0716+714,182911,59631.77208,8305,59.375,0.8538,0.0381,
0716+714,164056,59661.6969,8305,59.9174,0.8841,0.0504,
0716+714,152018,59688.64091,8305,61.182,0.9656,0.044,
0716+714,124922,59717.5361,8305,59.2932,0.9927,0.0504,
0716+714,125322,59717.53887,8305,59.5105,0.9008,0.0515,
0716+714,80909,59787.3415,8305,58.9905,0.9671,0.0423,
0716+714,65520,59812.29024,8305,60.3524,0.9655,0.045,
0716+714,52532,59871.22964,24100,62.7357,0.8751,0.1006,
0716+714,75259,59871.33203,24100,54.9384,0.6973,0.0863,
0716+714,4807,59908.03522,8305,60.8533,0.7924,0.0404,
0716+714,32401,59908.14525,24100,62.0466,0.4822,1.9964,
0716+714,200522,59975.83887,8305,60.0724,0.7262,0.0396,
0716+714,185323,59996.78889,8305,60.6152,0.6609,0.038,
0716+714,150915,60054.63324,8305,60.8065,0.6746,0.1674,
0716+714,125701,60088.54142,8305,60.8772,0.8624,0.0365,
0716+714,111040,60115.46756,8305,60.8703,0.8081,0.041,
0716+714,85929,60151.37645,8305,61.3391,0.6589,0.0415,
0716+714,51805,60205.22271,8305,60.932,0.8741,0.0456,
0716+714,214431,59996.90949,24100,61.6516,0.7615,0.0648,
0716+714,143349,60088.6104,24100,63.2075,0.9883,0.0864,
0716+714,133948,60115.57288,24100,62.2497,0.8057,0.0982,
0716+714,153947,60115.65621,24100,55.6549,0.5461,0.1264,
0716+714,103239,60179.44292,24100,59.308,0.7451,0.0971,
