Name,HHMMSS,# MJD,Freq (MHz),Elev (deg),Flux (Jy),e_flux (Jy),Unnamed: 7
1219+285,25652,58434.12918,24100,28.6057,0.5123,0.1067,
1219+285,32244,58468.1481,24100,57.0372,0.8173,0.1224,
1219+285,23054,58137.10746,8520,68.6544,0.5363,0.0229,
1219+285,10315,58160.0466,8520,69.0206,0.5675,0.0214,
1219+285,4415,58188.03339,8520,72.834,0.6627,0.0312,
1219+285,180754,58254.75816,8520,63.0096,0.609,0.024,
1219+285,175345,58289.74832,8520,73.3096,0.64,0.0379,
1219+285,114914,58383.49519,8520,73.0731,0.6591,0.0253,
1219+285,141151,58383.59423,8520,53.6042,0.706,0.0273,
1219+285,73823,58435.32099,8520,72.8374,0.6513,0.0226,
1219+285,5949,58468.04712,8520,31.1583,0.6209,0.0229,
1219+285,231032,58532.97177,24100,57.4624,0.4955,0.0343,
1219+285,215540,58556.92096,24100,60.8466,0.4723,0.031,
1219+285,193751,58588.82384,24100,58.6613,0.5728,0.0468,
1219+285,170826,58625.71891,24100,57.5972,0.4951,0.0624,
1219+285,153804,58659.65873,24100,65.1465,0.4867,0.0707,
1219+285,90107,58784.38308,24100,73.6037,0.6815,0.0656,
1219+285,52416,58809.2325,24100,61.3967,0.4921,0.0668,
1219+285,230057,58499.96458,8520,32.3794,0.6205,0.0422,
1219+285,205031,58532.87254,8520,32.3084,0.6334,0.0242,
1219+285,193538,58556.822,8520,35.7054,0.5989,0.019,
1219+285,170800,58588.71948,8520,31.8458,0.5372,0.0172,
1219+285,144533,58625.61957,8520,32.133,0.6073,0.0688,
1219+285,124832,58659.54849,8305,38.1124,0.5913,0.0152,
1219+285,102000,58687.44776,8305,31.4965,0.6927,0.0152,
1219+285,84846,58709.38443,8520,30.6909,0.5434,0.0424,
1219+285,55040,58758.25759,8520,32.8942,0.6439,0.0469,
1219+285,50046,58780.21348,8305,36.5047,0.5654,0.0356,
1219+285,22345,58809.11707,8305,32.1033,0.5841,0.0162,
1219+285,183643,58908.77872,6075,12.368,0.5976,0.0111,
1219+285,152505,58960.64565,6075,14.6157,0.6657,0.0128,
1219+285,210425,58908.88083,23840,39.6252,0.4871,0.0091,
1219+285,114610,59072.4977,24100,58.0659,0.5617,0.0586,
1219+285,84158,59073.37852,8305,28.7739,0.6578,0.0197,
1219+285,65117,59104.30282,8305,30.5647,0.6762,0.016,
1219+285,50555,59132.22966,8305,31.3962,0.6329,0.016,
1219+285,30114,59165.14307,8305,32.2861,0.6159,0.018,
1219+285,34350,59198.16273,24100,60.2287,0.5095,0.0417,
1219+285,10447,59198.05687,8305,33.6979,0.6242,0.017,
1219+285,10354,59201.05626,8305,35.6315,0.5964,0.0414,
1219+285,225305,59229.96323,8305,31.7463,0.5606,0.0215,
1219+285,13153,59230.07112,24100,59.2102,0.4515,0.0283,
1219+285,203923,59260.8779,8305,31.4997,0.5887,0.0316,
1219+285,233555,59260.99058,24100,60.1901,0.45,0.0339,
1219+285,184406,59291.79782,8305,32.6594,0.5486,0.0151,
1219+285,223522,59291.94853,24100,69.2412,0.4666,0.0284,
1219+285,182225,59297.78278,8305,33.0002,0.5349,0.0158,
1219+285,214454,59297.91347,24100,65.5926,0.4259,0.0345,
1219+285,143113,59354.62223,8305,31.752,0.5269,0.0122,
1219+285,175045,59354.75087,24100,64.0861,0.4426,0.0457,
1219+285,114719,59391.50842,8305,28.5262,0.5184,0.0163,
1219+285,150743,59391.63766,24100,61.3158,0.3877,0.0433,
1219+285,101020,59416.44106,8305,28.7549,0.5672,0.021,
1219+285,80016,59455.34834,8305,32.6559,0.6379,0.0163,
1219+285,104600,59455.45592,24100,59.6676,0.5141,0.0789,
1219+285,61005,59482.27422,8305,32.1337,0.6529,0.0156,
1219+285,91238,59482.39107,24100,61.7576,0.5417,0.0734,
1219+285,43000,59507.20472,8305,31.8155,0.7072,0.0141,
1219+285,72445,59507.31616,24100,60.1941,0.5923,0.1083,
1219+285,81807,59507.3532,24100,68.2345,0.6369,0.111,
1219+285,15147,59548.09487,8305,32.342,0.6839,0.0202,
1219+285,44629,59548.20622,24100,60.6561,0.526,0.048,
1219+285,3142,59569.03755,8305,32.414,0.6323,0.0178,
1219+285,31837,59569.14524,24100,59.793,0.5438,0.0687,
1219+285,15741,59593.08902,24100,61.9756,0.5061,0.0422,
1219+285,225927,59592.97323,8305,32.651,0.6263,0.0227,
1219+285,15741,59593.08902,24100,61.9756,0.5061,0.0422,
1219+285,231757,59631.97811,24100,60.9427,0.4535,0.0506,
1219+285,211828,59661.89512,24100,60.6874,0.526,0.0435,
1219+285,193341,59688.82236,24100,60.9142,0.4379,0.0531,
1219+285,173312,59717.7387,24100,59.858,0.4298,0.0637,
1219+285,225927,59592.97323,8305,32.651,0.6263,0.0227,
1219+285,200711,59631.85552,8305,29.806,0.5701,0.0208,
1219+285,180744,59661.77258,8305,29.5457,0.6071,0.0201,
1219+285,164716,59688.70628,8305,31.4889,0.5389,0.0276,
1219+285,141853,59717.61077,8305,27.31,0.5286,0.0228,
1219+285,93454,59787.41645,8305,26.5172,0.5383,0.021,
1219+285,120432,59812.51043,24100,66.804,0.6486,0.0811,
1219+285,82210,59812.36595,8305,30.9826,0.5278,0.0204,
1219+285,70356,59871.30169,24100,55.842,0.4428,0.0554,
1219+285,21524,59908.10883,8305,32.6635,0.5558,0.0205,
