Name,HHMMSS,# MJD,Freq (MHz),Elev (deg),Flux (Jy),e_flux (Jy),Unnamed: 7
0827+243,93529,59455.40318,24100,68.921,0.6899,0.0914,
0827+243,115806,59455.50222,24100,50.2072,0.8848,0.2043,
0827+243,80237,59482.33868,24100,68.0843,0.6584,0.0928,
0827+243,33140,59507.14869,8305,55.4481,0.7211,0.0368,
0827+243,61422,59507.26351,24100,68.745,0.6936,0.1521,
0827+243,55625,59548.25104,24100,49.5297,0.7919,0.0803,
0827+243,233313,59568.98309,8305,56.2975,0.7531,0.0506,
0827+243,4746,59593.0367,24100,67.9579,0.865,0.1144,
0827+243,220052,59592.91897,8305,56.6202,0.7011,0.038,
0827+243,4746,59593.0367,24100,67.9579,0.865,0.1144,
0827+243,220339,59631.92273,24100,68.698,0.8653,0.0966,
0827+243,200816,59661.8426,24100,68.5372,0.9333,0.076,
0827+243,182328,59688.76983,24100,68.4512,0.9622,0.0918,
0827+243,204330,59688.86708,24100,49.2822,0.9607,0.1114,
0827+243,162241,59717.68594,24100,68.8503,0.9392,0.1162,
0827+243,184837,59717.7873,24100,49.4301,0.8948,0.1045,
0827+243,115220,59787.49821,24100,68.5788,1.2105,0.161,
0827+243,220052,59592.91897,8305,56.6202,0.7011,0.038,
0827+243,190913,59631.79977,8305,53.6374,0.6086,0.0336,
0827+243,154832,59688.66041,8305,57.4352,0.65,0.0383,
0827+243,132112,59717.55809,8305,51.985,0.6563,0.0367,
0827+243,105542,59812.45888,24100,64.6612,1.1319,0.1358,
0827+243,72331,59812.30969,8305,54.622,0.742,0.0403,
0827+243,55205,59871.24803,24100,69.5834,0.8122,0.0919,
0827+243,82120,59871.35168,24100,53.1288,1.0376,0.1106,
0827+243,11624,59908.05475,8305,56.2908,0.9248,0.034,
0827+243,233955,59932.98776,8305,56.5794,0.8509,0.0382,
0827+243,230716,59975.96691,24100,69.482,0.9749,0.0581,
0827+243,203329,59975.85828,8305,53.7468,0.8544,0.0336,
0827+243,192138,59996.80838,8305,55.5053,0.8237,0.0385,
0827+243,153734,60054.65279,8305,56.1517,0.8378,0.0352,
0827+243,181915,60054.76507,8305,68.7444,0.8828,0.0511,
0827+243,132521,60088.56097,8305,56.3881,0.7906,0.0485,
0827+243,113859,60115.4871,8305,56.3562,0.8954,0.0368,
0827+243,221032,59996.92751,24100,68.3188,0.8781,0.0694,
0827+243,150054,60088.62916,24100,68.551,1.0346,0.0672,
0827+243,140604,60115.59107,24100,69.2252,0.914,0.0927,
0827+243,160807,60115.67583,24100,54.7866,0.9896,0.0959,
0827+243,110050,60179.46244,24100,63.1532,0.9875,0.0978,
0827+243,81531,60205.34763,24100,69.0851,0.9721,0.0893,
