Name,HHMMSS,# MJD,Freq (MHz),Elev (deg),Flux (Jy),e_flux (Jy),Unnamed: 7
0235+164,125723,56314.54297,8305,24.9525,1.1988,0.2296,
0235+164,64045,56394.28516,8305,14.4326,0.7978,0.119,
0235+164,15026,56476.08203,8305,20.1772,0.7231,0.0942,
0235+164,1410,56491.01562,8305,13.5572,0.6038,0.1322,
0235+164,203403,56539.86328,8305,8.7636,0.523,0.1163,
0235+164,154639,56679.66136,8520,53.1468,0.7776,0.0261,
0235+164,14425,57276.07682,5075,60.5711,2.2034,0.0341,
0235+164,234135,57300.99152,5075,58.5095,1.9354,0.1077,
0235+164,213958,57336.90705,5075,60.2397,2.1533,0.0447,
0235+164,234716,57370.99551,5075,37.792,2.061,0.0522,
0235+164,133518,57161.5717,24600,36.8257,2.3952,0.3208,
0235+164,55443,57240.25423,24000,58.4417,4.3234,0.4628,
0235+164,33159,57276.15511,24100,58.562,4.4115,0.1129,
0235+164,54219,57301.24354,24100,22.9902,0.9993,0.0905,0.1223
0235+164,232914,57336.98655,24100,58.8427,2.3692,0.071,
0235+164,35139,57337.16869,24100,16.9773,2.1415,0.1531,
0235+164,192620,57370.81785,24100,60.7227,2.5783,0.0434,
0235+164,24157,57240.11648,8520,51.1411,2.8207,0.0285,
0235+164,1552,57276.01503,8520,50.4708,3.2463,0.018,
0235+164,220703,57300.92561,8520,45.7428,2.7123,0.0229,
0235+164,201442,57336.84757,8520,50.2753,2.3327,0.0156,
0235+164,182651,57370.77267,8520,53.9293,2.5774,0.0176,
0235+164,170347,57433.71536,5075,59.7941,2.0688,0.1018,
0235+164,60811,57560.25957,5075,54.8906,3.0423,0.086,
0235+164,55046,57582.24747,5075,61.3335,2.6705,0.0378,
0235+164,160200,57720.6718,5075,19.4226,2.1848,0.0925,
0235+164,144627,57738.61934,5075,18.5756,2.0362,0.0482,
0235+164,175053,57738.74742,5075,50.2336,2.0649,0.0421,
0235+164,205739,57738.87711,5075,60.1251,2.0233,0.0414,
0235+164,143440,57739.61115,5075,17.1681,1.9454,0.0574,
0235+164,182213,57400.77341,22664,62.0664,2.8892,0.0615,
0235+164,123418,57468.53173,24100,58.5205,2.9559,0.0711,
0235+164,125035,57498.5426,24100,59.0571,2.4435,0.072,
0235+164,140421,57525.59384,24100,32.0621,2.1436,0.0997,
0235+164,74606,57581.32465,22664,57.6918,3.507,0.2124,
0235+164,74834,57581.33286,24100,56.5084,2.4537,0.1146,
0235+164,172515,57737.73317,24100,46.6728,1.636,0.0566,
0235+164,224915,57737.95815,24100,45.4119,1.9407,0.0923,
0235+164,165434,57400.70862,8520,57.1003,2.7157,0.0194,
0235+164,132326,57433.56198,8520,45.6347,2.9373,0.0662,
0235+164,154057,57433.6575,8520,61.5856,2.7982,0.0433,
0235+164,110459,57468.46583,8520,45.497,3.1014,0.0322,
0235+164,101026,57498.42762,8520,54.7701,2.711,0.0213,
0235+164,92254,57526.39461,8520,60.9167,2.5924,0.025,
0235+164,44326,57560.20054,8520,42.1516,2.8781,0.0392,
0235+164,12803,57582.06486,8520,23.0435,2.5408,0.0293,
0235+164,33819,57582.15531,8520,45.6684,2.6196,0.0259,
0235+164,15921,57721.08653,8520,25.0855,1.9714,0.0264,
0235+164,3953,57738.03133,8520,27.347,1.9812,0.023,
0235+164,183753,57777.78266,24100,58.4335,1.4541,0.0409,
0235+164,174432,57778.74561,24100,61.8124,1.6101,0.038,
0235+164,131209,57811.55646,24100,52.1858,1.388,0.0396,
0235+164,153404,57837.65502,24100,52.0229,1.4542,0.0615,
0235+164,94352,57920.41181,24100,55.2422,1.6091,0.0891,
0235+164,72722,57947.31702,24100,58.6566,1.4454,0.0681,
0235+164,63052,57981.27779,24100,48.6516,1.2277,0.073,
0235+164,234054,58042.99309,24100,61.845,1.2232,0.0447,
0235+164,33235,58043.15398,24100,37.8456,1.1231,0.0645,
0235+164,165839,57778.71103,8520,61.4782,1.7965,0.0194,
0235+164,114440,57837.49298,8520,53.5707,1.5987,0.0239,
0235+164,73934,57920.32278,8520,61.4533,1.7827,0.0243,
0235+164,34839,57982.16242,8520,61.9381,1.3985,0.0226,
0235+164,41618,58325.18173,4835,65.2512,1.1919,0.0263,
0235+164,72537,58325.31321,4835,55.8304,1.2323,0.0336,
0235+164,200222,58136.84133,24100,50.9286,1.1553,0.0486,
0235+164,162845,58159.69298,24100,62.1461,1.7204,0.063,
0235+164,140239,58224.59153,24100,52.8707,1.3351,0.0645,
0235+164,70324,58290.30039,24100,60.7318,1.8368,0.0798,
0235+164,21100,58383.09732,24100,61.4541,1.0647,0.0672,
0235+164,232545,58438.98256,24100,56.8898,0.7744,0.0486,
0235+164,235955,58434.0063,24100,55.1455,0.7611,0.0665,
0235+164,185451,58467.78974,24100,57.6031,0.5975,0.0567,
0235+164,141035,58159.59431,8520,50.1539,1.0364,0.0187,
0235+164,103850,58224.44727,8520,56.094,1.133,0.0214,
0235+164,83840,58254.36382,8520,55.829,1.0899,0.0196,
0235+164,34057,58290.15707,8520,30.9539,1.6296,0.034,
0235+164,108,58383.00442,8520,54.5143,0.9357,0.0181,
0235+164,222556,58406.93831,8520,54.4027,0.867,0.0182,
0235+164,202537,58438.85474,8520,55.1163,0.7853,0.023,
0235+164,145158,58532.62107,24100,58.886,0.486,0.0617,
0235+164,132204,58556.55864,24100,59.3012,0.4418,0.0645,
0235+164,92617,58626.3949,24100,61.7928,0.4403,0.1122,
0235+164,65508,58659.28993,24100,60.7051,0.6882,0.1563,
0235+164,50039,58688.21043,24100,60.6718,0.7958,0.1044,
0235+164,34426,58710.15751,24100,61.2824,0.9293,0.1167,
0235+164,3023,58758.02275,24100,60.9849,0.9598,0.0943,
0235+164,24337,58758.11527,24100,55.8036,0.9506,0.1602,
0235+164,231608,58776.97118,24100,61.0137,0.8832,0.1304,
0235+164,233231,58808.98256,24100,54.612,0.9277,0.1167,
0235+164,160125,58499.67032,8520,51.6196,0.5056,0.0217,0.0951
0235+164,120439,58556.5059,8520,49.7564,0.4945,0.0224,
0235+164,52247,58659.23553,8305,52.047,0.3972,0.0175,
0235+164,33143,58688.15841,8305,52.4666,0.3732,0.016,
0235+164,20606,58710.09921,8520,52.6409,0.4166,0.0119,
0235+164,230221,58757.97134,8520,53.2737,0.5159,0.0316,
0235+164,214434,58776.91733,8305,52.85,0.5324,0.0192,
0235+164,194045,58808.83133,8305,53.1236,0.5878,0.0145,
0235+164,140905,58908.592,6075,61.8899,0.9863,0.0077,
0235+164,101343,58960.42855,6075,57.499,1.054,0.0189,
0235+164,154110,58908.65489,23840,66.9519,1.8665,0.0105,
0235+164,34434,59073.15759,24100,60.7786,2.6909,0.1621,
0235+164,20100,59073.09539,8305,50.5769,1.9375,0.0196,
0235+164,938,59104.01808,8305,52.1087,2.3012,0.0166,
0235+164,14656,59104.07591,24100,61.044,2.7445,0.1199,
0235+164,40211,59104.16983,24100,55.4535,2.7842,0.2128,
0235+164,223018,59130.94909,8305,53.0601,2.3896,0.0167,
0235+164,611,59131.00594,24100,61.3416,2.8649,0.1196,
0235+164,235800,59132.00026,24100,61.1132,3.3792,0.1125,
0235+164,21106,59132.0927,24100,55.5777,3.2386,0.1173,
0235+164,200554,59164.83938,8305,49.5108,2.408,0.0522,
0235+164,200922,59164.85123,8305,52.044,2.386,0.018,
0235+164,194357,59197.82384,24100,61.4029,3.0439,0.1156,
0235+164,215702,59197.91626,24100,54.8958,2.9133,0.1113,
0235+164,180434,59197.76455,8305,52.7383,2.4635,0.0157,
0235+164,155056,59230.67175,8305,52.194,2.155,0.0149,
0235+164,174209,59230.73925,24100,61.7419,2.6198,0.0709,
0235+164,140113,59261.59555,8305,53.8713,2.4458,0.0185,
0235+164,152825,59260.64638,24100,60.9732,2.5423,0.0775,
0235+164,174903,59260.74405,24100,54.926,2.3961,0.074,
0235+164,115034,59292.50482,8305,52.6729,2.4544,0.0161,
0235+164,132614,59292.56153,24100,61.1845,2.6637,0.1022,
0235+164,113537,59297.49443,8305,53.322,2.6855,0.0191,
0235+164,132914,59297.56362,24100,62.0535,2.6474,0.1121,
0235+164,74543,59354.33479,8305,52.5246,2.6112,0.0177,
0235+164,92223,59354.39219,24100,61.1815,2.6769,0.0934,
0235+164,114249,59354.48971,24100,54.5007,2.6725,0.128,
0235+164,51834,59391.23261,8305,52.2888,2.3313,0.0184,
0235+164,65309,59391.28856,24100,60.9651,2.5386,0.1208,
0235+164,90212,59391.37817,24100,56.3921,1.9778,0.0939,
0235+164,33543,59416.16118,8305,51.6362,2.0458,0.0208,
0235+164,50308,59416.21217,24100,60.1528,1.7644,0.155,
0235+164,10344,59455.05563,8305,51.8283,1.5106,0.0304,
0235+164,10433,59456.0562,8305,52.5021,1.4675,0.0156,
0235+164,24239,59455.1146,24100,61.0271,1.3028,0.2217,
0235+164,50557,59455.21411,24100,54.472,1.5065,0.274,
0235+164,232757,59481.98912,8305,53.2815,1.4911,0.0187,
0235+164,10402,59482.04612,24100,61.4361,1.5628,0.1512,
0235+164,214303,59506.91627,8305,52.3629,1.5099,0.0164,
0235+164,230523,59506.96372,24100,60.1529,1.5001,0.1446,
0235+164,11840,59507.05628,24100,57.2396,1.5818,0.149,
0235+164,190407,59547.8059,8305,52.6832,1.8065,0.0237,
0235+164,204114,59547.86363,24100,61.2657,1.9048,0.1,
0235+164,174156,59568.74885,8305,52.7398,1.7474,0.0216,
0235+164,192442,59568.81047,24100,61.5586,1.8186,0.1267,
0235+164,213743,59568.90284,24100,54.4744,1.6792,0.1306,
0235+164,174812,59593.74345,24100,61.6372,1.7151,0.0943,
0235+164,200547,59593.839,24100,53.6277,1.6615,0.0929,
0235+164,155658,59593.67595,8305,51.7971,1.6797,0.0256,
0235+164,131306,59662.55241,22664,61.4741,1.8136,0.1729,
0235+164,174812,59593.74345,24100,61.6372,1.7151,0.0943,
0235+164,200547,59593.839,24100,53.6277,1.6615,0.0929,
0235+164,150309,59632.62884,24100,61.0523,1.8204,0.1125,
0235+164,171618,59632.7213,24100,55.7108,1.602,0.1131,
0235+164,93856,59718.40463,24100,61.7766,1.5864,0.1181,
0235+164,50515,59787.21362,24100,61.636,1.9447,0.1717,
0235+164,72537,59787.3111,24100,53.2836,2.4675,0.2045,
0235+164,155658,59593.67595,8305,51.7971,1.6797,0.0256,
0235+164,133423,59632.57694,8305,53.3056,1.5866,0.024,
0235+164,112836,59662.48958,8305,52.2146,1.9124,0.0246,
0235+164,100310,59689.43024,8305,55.006,1.7225,0.0264,
0235+164,80710,59718.3497,8305,54.7555,1.6281,0.0225,
0235+164,32415,59787.15322,8305,53.2038,2.0443,0.0243,
0235+164,32129,59812.14157,24100,61.3833,1.7529,0.1648,
0235+164,54213,59812.2393,24100,53.9764,1.5651,0.1908,
0235+164,233806,59870.98644,24100,61.7543,2.3881,0.18,
0235+164,23111,59871.10664,24100,48.0203,1.7617,0.1432,
0235+164,43808,59871.19481,24100,26.2747,2.0557,0.4193,
0235+164,220915,59870.93447,8305,55.2138,2.259,0.0251,
0235+164,192650,59907.82167,8305,52.9698,1.8416,0.0215,
0235+164,210129,59907.87768,24100,61.2455,1.3945,0.0949,
0235+164,180217,59932.76297,8305,54.8078,1.3772,0.0193,
0235+164,194129,59932.82212,24100,61.9884,1.0475,0.1272,
0235+164,170502,59972.71348,24100,62.0034,1.0798,0.1274,
0235+164,153326,59972.65959,8305,55.8632,1.1841,0.0294,
0235+164,135031,59997.58813,8305,55.2925,1.1174,0.0183,
0235+164,91552,60030.3974,8305,32.1748,1.2551,0.0303,
0235+164,93630,60055.41172,8305,51.787,1.252,0.1026,
0235+164,55119,60116.25535,8305,53.8221,0.9993,0.0198,
0235+164,32549,60152.15432,8305,53.2876,1.0403,0.0193,
0235+164,13523,60179.07762,8305,52.6953,1.1873,0.0191,
0235+164,233957,60205.99746,8305,51.3742,1.2639,0.0236,
0235+164,95919,60088.41783,24100,62.0174,1.453,0.1675,
0235+164,73243,60116.31604,24100,61.8256,0.9983,0.1267,
0235+164,50356,60152.21272,22664,61.5371,1.2601,0.0916,
0235+164,31328,60179.13601,24100,61.3226,1.658,0.1127,
0235+164,12401,60206.06,24100,61.148,1.658,0.0974,
