Name,HHMMSS,# MJD,Freq (MHz),Elev (deg),Flux (Jy),e_flux (Jy),Unnamed: 7
3C207,80053,59073.33564,8305,45.5081,1.4288,0.0413,
3C207,60955,59104.25858,8305,47.1117,1.4586,0.0472,
3C207,90147,59104.37883,24100,57.6324,1.3172,0.1118,
3C207,42424,59132.18531,8305,47.7802,1.4826,0.0399,
3C207,92013,59130.39163,24100,44.0231,1.2605,0.0911,
3C207,21938,59165.09866,8305,48.4585,1.57,0.0379,
3C207,24822,59198.11952,24100,57.818,1.2708,0.0887,
3C207,2247,59198.01752,8305,50.1956,1.6119,0.0376,
3C207,2130,59201.01664,8305,51.5313,1.3313,0.0375,
3C207,220325,59229.92074,8305,48.3649,1.5237,0.0317,
3C207,3529,59230.02724,24100,58.1164,1.2343,0.0497,
3C207,31450,59230.1379,24100,39.5987,1.2573,0.0583,
3C207,195432,59260.83124,8305,47.375,1.6151,0.0493,
3C207,224028,59260.94737,24100,57.825,1.2366,0.1002,
3C207,1336,59261.01204,24100,48.648,1.2489,0.0582,
3C207,12017,59261.05836,24100,38.3922,1.2571,0.0706,
3C207,180225,59291.75338,8305,48.7484,1.4831,0.0337,
3C207,214224,59291.90704,24100,52.4059,1.2266,0.0551,
3C207,174040,59297.73828,8305,49.0015,1.5761,0.0398,
3C207,205051,59297.87124,24100,55.3253,1.166,0.0695,
3C207,134939,59354.57785,8305,48.047,1.4261,0.0335,
3C207,165616,59354.70833,24100,56.2183,1.0957,0.0855,
3C207,110616,59391.46438,8305,45.4431,1.4464,0.059,
3C207,141229,59391.59459,24100,57.4615,1.1317,0.0979,
3C207,92914,59416.39701,8305,45.6461,1.5945,0.0556,
3C207,145134,59416.62174,24100,40.8998,1.1775,0.2068,
3C207,71822,59455.30612,8305,48.8561,1.5805,0.0354,
3C207,95023,59455.41259,24100,57.9785,1.2997,0.1396,
3C207,121250,59455.51151,24100,41.7672,1.0921,0.1267,
3C207,52829,59482.22981,8305,48.3405,1.5684,0.037,
