Name,HHMMSS,# MJD,Freq (MHz),Elev (deg),Flux (Jy),e_flux (Jy),Unnamed: 7
3C84,80914,57947.34235,24100,78.0272,29.393,0.854,
3C84,123130,57947.52447,24100,32.8659,23.133,1.2304,
3C84,70654,57981.29905,24100,65.3221,29.8255,0.8473,
3C84,110645,57981.46562,24100,25.407,22.8639,1.3987,
3C84,40823,58043.17509,24100,53.8231,28.4717,0.7517,
3C84,42242,57947.18511,8520,60.1472,37.1215,0.0895,
3C84,11756,58013.0568,8520,73.4597,36.6437,0.0878,
3C84,113618,58324.48632,4835,28.5941,27.5654,0.0663,
3C84,224812,58324.95292,4835,11.5688,26.33,0.0903,
3C84,41011,58325.17658,4835,67.5008,28.7978,0.0878,
3C84,71952,58325.30831,4835,74.5832,29.3257,0.1005,
3C84,73703,58382.32018,4835,30.507,29.5421,0.079,
3C84,204042,58136.86419,24100,67.6145,26.7685,0.591,
3C84,191131,58159.80226,24100,67.3897,26.4392,0.5725,
3C84,170619,58187.71532,24100,70.0676,24.8834,1.1834,
3C84,120634,58254.50715,24100,76.5528,25.7557,1.1126,
3C84,161344,58289.6788,24100,14.1583,12.9091,1.0976,
3C84,34114,58383.15624,24100,76.2224,25.6003,1.2077,
3C84,21110,58406.09369,24100,76.162,23.8213,2.178,
3C84,3618,58434.0278,24100,73.4527,26.0413,1.0387,
3C84,45214,58434.20554,24100,29.8496,23.6888,1.2603,
3C84,190037,58467.79374,24100,68.9787,26.6368,0.3724,
3C84,143502,58159.61034,8520,61.8901,31.8604,0.0683,
3C84,110329,58224.46344,8520,69.7075,32.1005,0.1216,
3C84,90317,58254.37996,8520,69.3039,31.9997,0.0803,
3C84,35644,58290.16709,8520,40.6736,35.5687,0.0944,
3C84,2542,58383.02053,8520,67.4351,31.6013,0.131,
3C84,225032,58406.95444,8520,67.2893,32.1217,0.132,
3C84,205012,58438.87087,8520,68.2645,32.4049,0.1185,
3C84,175346,58467.74738,8520,56.9633,32.4737,0.1171,
3C84,145748,58532.62513,24100,71.2645,26.2758,0.5256,
3C84,132756,58556.56272,24100,72.0697,28.2161,0.5654,
3C84,112007,58588.47396,24100,71.723,27.4863,0.8382,
3C84,135544,58659.58202,24100,31.2866,19.7805,1.8187,
3C84,114419,58687.49076,24100,34.6483,27.2354,6.8535,
3C84,65246,58758.28829,24100,36.6438,23.365,0.9025,
3C84,34233,58809.1562,24100,34.9885,24.4041,1.3861,
3C84,160644,58499.67305,8520,60.2683,31.5579,0.1477,
3C84,133918,58532.57067,8520,57.1604,29.8111,0.0894,
3C84,120955,58556.5086,8520,58.0357,31.811,0.1016,
3C84,100133,58588.41944,8520,57.5864,31.9193,0.0986,
3C84,50433,58659.21321,8305,54.467,35.7487,0.1145,
3C84,31330,58688.13608,8305,54.9796,34.6081,0.1299,
3C84,14751,58710.07661,8520,55.1285,35.3543,0.0977,
3C84,224409,58757.94903,8520,55.999,35.5687,0.3483,
3C84,212621,58776.89501,8305,55.4582,34.113,0.1989,
3C84,192233,58808.80904,8305,55.8109,33.6668,0.0897,
3C84,135444,58908.58119,6075,64.8413,32.4454,0.1355,
3C84,100024,58960.41845,6075,59.2972,32.2557,0.105,
3C84,152845,58908.64629,23840,82.4595,28.1906,0.1239,
3C84,94828,59072.41031,24100,40.8693,28.8846,1.0815,
3C84,14243,59073.07304,8305,52.6923,35.1404,0.0983,
